time,crypto_LO_12w_c10bps,crypto_LO_12w_c20bps,crypto_LO_12m_c10bps,crypto_LO_12m_c20bps,crypto_LS_12w_c10bps,crypto_LS_12w_c20bps,crypto_LS_12m_c10bps,crypto_LS_12m_c20bps,BH_BTC
2018-10-26,0.9813954016131139,0.9808911325372355,0.994421084189568,0.9942464411610425,1.0144265929969205,1.0134097360861558,1.007056444048404,1.0068026785320987,0.7369106156521503
2018-11-02,0.9813954016131139,0.9808911325372355,0.9930582106637191,0.9928797633123643,1.0169003706532325,1.0158767179713697,1.0065494175343446,1.006290736731037,0.7251164483834721
2018-11-09,0.9812180451302005,0.980658024899287,0.99297342610487,0.9927102246653472,1.0148471705241275,1.013704996919075,1.0036427330365973,1.0032124139041698,0.7235397603749789
2018-11-16,0.9811621842331378,0.9805463668692406,0.9834124884585764,0.9830948747316701,1.0391955016880086,1.0379053227095711,1.008522212383764,1.0079825971450587,0.6374305057009837
2018-11-23,0.9811621842331378,0.9805463668692406,0.9674102652911791,0.9670959702125976,1.082766348093809,1.0814161650996013,1.0179891759291035,1.0174387556620919,0.49820748943709187
2018-11-30,0.9811621842331378,0.9805463668692406,0.9628007519992349,0.9624820037075662,1.0965779743104511,1.0951924508150825,1.0212860177956467,1.0207167690636894,0.45546109953420644
2018-12-07,0.9811621842331378,0.9805463668692406,0.9572647139168747,0.9569475750474236,1.1203598408752065,1.118940396158499,1.031690826941977,1.0311121692061584,0.38358373633358617
2018-12-14,0.9811621842331378,0.9805463668692406,0.9573178050910153,0.957000544599314,1.1278142446624497,1.126381149670437,1.0386699265634283,1.0380834786134185,0.36336741789445093
2018-12-21,0.9811621842331378,0.9805463668692406,0.9672340269461785,0.9669132948026519,1.0922092149406653,1.090820856163241,1.0273973694364942,1.0268168193292313,0.432621100120252
2018-12-28,0.9811621842331378,0.9805463668692406,0.9703066670007174,0.9699791893962172,1.0787132650304763,1.0773251363210168,1.0212419659964052,1.020648961935169,0.43268872076393294
2019-01-04,0.9811621842331378,0.9805463668692406,0.9702648560005411,0.9698955956182127,1.0743520461650258,1.0729650555938006,1.0170260545002472,1.016344262278369,0.4273635950740615
2019-01-11,0.9811621842331378,0.9805463668692406,0.9702648560005411,0.9698955956182127,1.0832235861187045,1.0818195547430323,1.0254242209193813,1.0247315059809983,0.4058715004908131
2019-01-18,0.9811621842331378,0.9805463668692406,0.9702648560005411,0.9698955956182127,1.0804507488945283,1.0790437818347247,1.022799338589663,1.0221022117145742,0.4051457055819714
2019-01-25,0.9811621842331378,0.9805463668692406,0.9702648560005411,0.9698955956182127,1.0805771667114819,1.0791680565963002,1.0229190109205843,1.0222199284474862,0.4018120078485027
2019-02-01,0.9811621842331378,0.9805463668692406,0.9702648560005411,0.9698955956182127,1.0861207396891606,1.0846982120113202,1.0281667862410184,1.0274582553587506,0.3901790031139306
2019-02-08,0.9811621842331378,0.9805463668692406,0.9702648560005411,0.9698955956182127,1.062479526205666,1.0610852537427544,1.0057870363642976,1.0050913623023927,0.4123777334236444
2019-02-15,0.9841553942607931,0.9835001716509545,0.9702648560005411,0.9698955956182127,1.065941772723212,1.0644519597476945,1.002927876975851,1.0022249172929252,0.4060022337352629
2019-02-22,0.9900952056044334,0.9894359959942544,0.9702648560005411,0.9698955956182127,1.0589607792216071,1.057479512739735,0.9842532805417048,0.9835622702995558,0.4465216504395905
2019-03-01,0.9894216443254538,0.9887309457753067,0.9721013298918266,0.9716949840227258,1.0603290722334333,1.0587762100147504,0.9905886969040739,0.9898167042116375,0.4308562013201803
2019-03-08,0.9993389587743675,0.9985844540772478,0.9816965606205993,0.9812861307749258,1.070896487825085,1.0692066970109413,1.0001579192214742,0.9993781201181293,0.43557724925983565
2019-03-15,1.0025335017743946,1.0017718778782128,0.9832400029851538,0.9828261683865877,1.074319775638392,1.072619542925264,1.00010188925154,0.9993174227850877,0.4422119614156607
2019-03-22,1.0038065083485763,1.0030432423532438,0.9837140373665348,0.9832998179747816,1.0756839356736831,1.0739808212883457,0.999795327124877,0.9990104277783732,0.44933128818453216
2019-03-29,1.0103257236261003,1.0095571985916814,0.9867164941417889,0.9863009319084048,1.0826699584668287,1.080955459843689,0.9994047991828385,0.9986199056257663,0.46244067697280405
2019-04-05,1.029313250619616,1.0284961663330547,0.9928627919397333,0.9924440375399292,1.0975312782308386,1.0957204988032034,0.9880089488252204,0.9872317455323132,0.5640632343179274
2019-04-12,1.027485885217677,1.02662767089046,0.9910288600470655,0.9906100083186348,1.095546030392482,1.0936564499761883,0.9860645289280592,0.9852795089448718,0.5689161425127606
2019-04-19,1.0430865647816339,1.0422150329461322,1.0021511539982606,1.0017273485071678,1.1121800910775077,1.1102615148245902,0.9932258756154315,0.9924348790007119,0.5926588775198551
2019-04-26,1.0390192810458565,1.038147849845452,1.0005046017791055,1.0000786860628474,1.1078433925249367,1.1059287843153542,0.9938342430952501,0.9930396217838108,0.5989047709745149
2019-05-03,1.0464978746223874,1.0456196967671847,1.0013807353490818,1.0009542112581076,1.1158173643561424,1.1138884700036427,0.9884210243125039,0.9876302774386385,0.6505883559505602
2019-05-10,1.04701575153823,1.0461337083828923,0.9956983792579013,0.9952726868032044,1.1163695451768676,1.1144360415671422,0.9767109073051522,0.9759262881903807,0.7182811283180603
2019-05-17,1.0841539415721089,1.0832260061310552,1.0069012875982397,1.0064679232467686,1.1559677501283236,1.1539501047732603,0.9640233994536881,0.9632353470207461,0.8289456927340491
2019-05-24,1.1016321697690066,1.1006807438752182,1.017864132890273,1.0174246033037089,1.1746037273177803,1.1725444667389662,0.969461455007159,0.9686613714237924,0.8976493937245787
2019-05-31,1.1084728079059671,1.1075048805934307,1.0215004771888472,1.0209944630999337,1.1818974858638753,1.1798141530614856,0.9703648187678975,0.9694461417085966,0.9641576778169351
2019-06-07,1.099063914335232,1.0981005478733765,1.015362585037612,1.0148571932835715,1.1718653519434952,1.1697958090906004,0.9669383548739122,0.9660197223247995,0.8994142925246504
2019-06-14,1.1089067129759729,1.1079284159445906,1.022412626450678,1.0218997913275414,1.1823601325861817,1.1802653411423476,0.9717028469729208,0.9707741430633933,0.9748642797330787
2019-06-21,1.1346933762154217,1.133688889265712,1.0413247319553904,1.0408019043889167,1.2098548913517104,1.2077077222517985,0.9850498684041669,0.9841053935315581,1.1450271215131698
2019-06-28,1.1493430445039112,1.1483201231988263,1.0524529340466382,1.051919520996682,1.225474946255551,1.2232942331318157,0.9933857953120425,0.9924285833068552,1.3975643044146135
2019-07-05,1.1355210352617204,1.1345001944280588,1.0431890079986337,1.0426543780885622,1.2107373741144776,1.2085719977324407,0.9878377355467673,0.986877035971261,1.2364130404157316
2019-07-12,1.1371111750196687,1.1360821289070653,1.046607928351736,1.0460658432478076,1.2124328439254526,1.210257217111833,0.9929284396161403,0.9919568951272036,1.3250513071633927
2019-07-19,1.1178557318545963,1.1168430562669196,1.03748031046205,1.0369421175965456,1.1919019299475209,1.1897620205755801,0.9924231417664653,0.9914511705476848,1.1838447520181945
2019-07-26,1.1135467380477762,1.1125308540956238,1.0338358357375597,1.0332959130005142,1.1873075105710955,1.1851682736389246,0.9892705272485047,0.9882953302344145,1.1071753392020538
2019-08-02,1.1163641065072312,1.1153412728801393,1.036674562398461,1.0361294077260803,1.190311500091842,1.1881621853734035,0.9921996958768646,0.9912177210079154,1.1860379148949118
2019-08-09,1.1244430097787372,1.1234119208311464,1.0454992076743939,1.0449486975371935,1.198925545828488,1.1967597679609157,1.0019113064962626,1.0009189617775738,1.3388876178712343
2019-08-16,1.1141367731884693,1.113070106524755,1.035957531242504,1.0354111302693256,1.1939147443244746,1.1916606660662323,0.9978024702989325,0.9968112582565792,1.1643756416917332
2019-08-23,1.1143946185314424,1.1132879407468725,1.035538950969377,1.0349890815806397,1.1925534255289656,1.1902202103087651,0.9953965901722691,0.9944035395667452,1.1709134309249487
2019-08-30,1.110290060917258,1.10918740944232,1.0254860832344794,1.0249397710298334,1.2017105767031306,1.199357377608173,0.9910493689687072,0.9900589275455769,1.0801879403090038
2019-09-06,1.1141001958333996,1.1129921383098336,1.0287732399698,1.0282220575925307,1.205938743114795,1.203571883716333,0.9940911249257649,0.9930932019130454,1.1606779194931156
2019-09-13,1.1143160556755582,1.1132077640189832,1.0271594624506293,1.0266090951468643,1.2049811526076943,1.2026160971447342,0.9897978527844188,0.9888041772976459,1.165561256977605
2019-09-20,1.1134576603497937,1.1123500694939112,1.0271336522021828,1.0265831052214194,1.1935051143063655,1.1911622430832722,0.9818464918861711,0.9808605192342557,1.1460110018787268
2019-09-27,1.113406532459939,1.1122479154311964,1.0082995318096268,1.0077548508822518,1.2244851345263588,1.2219659299595775,0.9714232937341677,0.9704427426924226,0.9216592302742129
2019-10-04,1.113406532459939,1.1122479154311964,1.0079653012336551,1.0074132848594604,1.2244273393084588,1.221896244396386,0.9707479192758195,0.9697585126262295,0.9170632805253672
2019-10-11,1.113406532459939,1.1122479154311964,1.0107516401466903,1.0101941818457525,1.2197421872286793,1.217215892808136,0.9724079100188695,0.9714129348886988,0.9307418097312867
2019-10-18,1.113406532459939,1.1122479154311964,1.01255274961663,1.0119941714721645,1.219518290867905,1.216991799675772,0.9756952236108367,0.9746963577576604,0.8956365525643438
2019-10-25,1.113406532459939,1.1122479154311964,1.0172801617447245,1.0167185061749775,1.2115843663192507,1.2090737375849574,0.9784591280418694,0.9774569726452927,0.9754300391185423
2019-11-01,1.113406532459939,1.1122479154311964,1.0229431992493798,1.022376918207545,1.2045103289382122,1.2020124979210842,0.983642970009963,0.9826340007267567,1.0404123506851661
2019-11-08,1.113406532459939,1.1122479154311964,1.0198835276655707,1.0193121677535038,1.207795949573938,1.2052681567754462,0.9804549031193049,0.9794302804795526,0.9888087834708097
2019-11-15,1.113406532459939,1.1122479154311964,1.019908282319199,1.0193265381991443,1.2089426390610076,1.2064001067042753,0.9814532988126956,0.9804176052969122,0.9547730594847531
2019-11-22,1.113406532459939,1.1122479154311964,0.992493490980122,0.9918761043588604,1.2413760153223554,1.238763499636405,0.9550242322461354,0.9539192245621133,0.8191373183681334
2019-11-29,1.113406532459939,1.1122479154311964,0.9990815282408055,0.9984511176237264,1.233113587380535,1.2305073126391792,0.961363553646299,0.9602426267769099,0.8722702391404064
2019-12-06,1.113406532459939,1.1122479154311964,0.9944125523503056,0.9937843822884128,1.2388745151619398,1.2362551947855478,0.9568708439653548,0.9557544769639083,0.8483539444811975
2019-12-13,1.113406532459939,1.1122479154311964,0.9888779326768631,0.9882424053364657,1.2457426807046044,1.2430953375318279,0.9515451708476561,0.950424579073123,0.8180384829083187
2019-12-20,1.113406532459939,1.1122479154311964,0.9779598530512957,0.9773223061008393,1.2594739905277252,1.2567861000398128,0.9410392776536236,0.9399223676081907,0.8100761521148919
2019-12-27,1.113406532459939,1.1122479154311964,0.9769777123162293,0.9763380201886283,1.2607316696922586,1.2580375131995833,0.9400942153333275,0.9389757481161013,0.8176169808960411
2020-01-03,1.113406532459939,1.1122479154311964,0.9789780917398464,0.9782867470477196,1.2540475927681347,1.251365924663147,0.9389624568671031,0.9377498214825933,0.8277848716841935
2020-01-10,1.113406532459939,1.1122479154311964,0.991029844333038,0.9903282584207417,1.233373818319692,1.230730108530683,0.9466046602684123,0.9453774711094569,0.9238129477754499
2020-01-17,1.118980243437919,1.1177513684397946,1.0145310613600087,1.0137566964201772,1.2163970387242635,1.2136398377462752,0.9690018463030188,0.9676415582042505,1.0045362181802608
2020-01-24,1.1155603585342453,1.1143346516625574,1.0069637650971874,1.0061855955983898,1.2180130929054984,1.2152407593583576,0.961774148374908,0.9604148618752535,0.9510843533719596
2020-01-31,1.1154962951065903,1.1142066655848986,1.0217721260454726,1.0209785833778457,1.1999516432668742,1.1970760981522302,0.9759179529819095,0.9745349261825538,1.0540807367945335
2020-02-07,1.1188037559705841,1.117441865390596,1.0460661909466853,1.0452526984626416,1.1785355725455933,1.1755642837670992,0.9991217706273968,0.9977048274296926,1.1060178991843823
2020-02-14,1.1445893302744705,1.1431018958820136,1.0702539301628051,1.0694120738375372,1.205589070269951,1.2023420534015703,1.0222240341765254,1.020765208402324,1.1658204694450487
2020-02-21,1.1295079179169034,1.1280353132883671,1.0561519807376591,1.055316755305427,1.1897039091719026,1.1864946596402193,1.0087549393898956,1.0073110768183258,1.0906139165538715
2020-02-28,1.1096180115455827,1.1081685586314665,1.0375538251359713,1.0367307067872722,1.168753990195979,1.1655983295101986,0.9909914151349479,0.9895704956586894,0.9797002827669916
2020-03-06,1.121499649861038,1.1200293534713708,1.0486638099729253,1.0478268979954204,1.18126884850466,1.1780737986474288,1.0016028160367354,1.0001619282861633,1.0291726726946713
2020-03-13,1.0552740200898267,1.0538869564976634,0.9867392063920505,0.9859483566588578,1.1115137902386785,1.108503635496831,0.9424572092762961,0.94109820188144,0.6287142047305149
2020-03-20,1.0550179094296936,1.053521865123061,0.9915703845463875,0.9906852853420273,1.1025377064419908,1.099354170907182,0.9445325488577445,0.9430254180203375,0.699688832337995
2020-03-27,1.0544720221985417,1.0529767494455793,0.9926038579240896,0.9917166376902559,1.0996396276946314,1.0964628731572157,0.9449984112210597,0.94348917562787,0.7166785190628229
2020-04-03,1.0544381491809258,1.0529090994762442,0.9951170528518358,0.9942275503404291,1.0913300963657688,1.0881067652677563,0.942703545474661,0.9411978560306489,0.758940294352662
2020-04-10,1.0544381491809258,1.0529090994762442,0.9959051842210443,0.99501478061339,1.0854957402964807,1.082289200806273,0.9391573740255666,0.9376569673988051,0.7730076422597466
2020-04-17,1.0544381491809258,1.0529090994762442,0.996966569771255,0.9960745852320458,1.076921343539299,1.073739066348473,0.9337419191096794,0.9322492404160254,0.7920124241662656
2020-04-24,1.057693947059616,1.0561270051948757,0.9999278518684077,0.9990328691248777,1.0764103787974817,1.0731609800485933,0.9330802689382567,0.9315877995347109,0.8458215513753474
2020-05-01,1.0619998480533677,1.0604262714380093,1.0116282302965842,1.0106913143797467,1.0694394623661574,1.0662105925508765,0.9412767147682269,0.9397124420220522,0.9948078615760342
2020-05-08,1.0619666478672716,1.0603599694519639,1.0161297306481525,1.0151860937995048,1.065208420055518,1.0619235161674747,0.9459925649114335,0.9444178938398751,1.1044716404655455
2020-05-15,1.0619666478672716,1.0603599694519639,1.0114631128116616,1.0105214974556473,1.0728680162586604,1.069555182331402,0.9441102046437033,0.942534834455018,1.0499705286694623
2020-05-22,1.0619666478672716,1.0603599694519639,1.010758162277758,1.009784650822351,1.0695528601609117,1.0662494492142425,0.9398778389020661,0.9382490335774981,1.0334688375898649
2020-05-29,1.0631828283372275,1.0615293905981051,1.0119584496469882,1.0109837157579873,1.067708806093778,1.0643207215137371,0.9383368694320804,0.9367105835213836,1.0624409023749497
2020-06-05,1.064114306105852,1.0624592061652154,1.0128450486151939,1.0118692573221988,1.064302574828657,1.0609248804432954,0.9353433637462288,0.9337218976804132,1.084315053594995
2020-06-12,1.0609347380162493,1.0592161710790031,1.0121448372909236,1.0111696581837597,1.0610550893975705,1.057552246637036,0.9367837551564582,0.9351587600958509,1.066730305205775
2020-06-19,1.0575684123677422,1.0558550045975776,1.0114401562262685,1.010465567189874,1.0576883818764307,1.0541963602176172,0.9384513715648817,0.9368232243668835,1.0492729090288209
2020-06-26,1.0565695923179372,1.0548574198841827,1.0113971322578683,1.0103796021659137,1.0566894485214728,1.0532003426117051,0.9392573353649519,0.937547912804627,1.032590896232741
2020-07-03,1.05431138977984,1.0526017981940914,1.0113971322578683,1.0103796021659137,1.0544309898151258,1.0509482642814723,0.9412628860751634,0.9395488548421983,1.020875619715024
2020-07-10,1.0626241997281978,1.0608986719721483,1.0113971322578683,1.0103796021659137,1.0627447427603751,1.0592321044867343,0.933837023128402,0.9321343214411245,1.0468058825451958
2020-07-17,1.060205783414336,1.0584833288358793,1.0113971322578683,1.0103796021659137,1.0603260521037723,1.0568205556170087,0.9359608306101486,0.9342535062112539,1.0317016847683371
2020-07-24,1.0735356360451933,1.0717903992226459,1.018085857944395,1.0170279814892689,1.0736574168598523,1.0701067219048084,0.936571005805388,0.9347996287776551,1.074920292166261
2020-07-31,1.094154079039597,1.0923735415786204,1.0263916842037242,1.0253245359552698,1.094278198789919,1.090657530168278,0.9338627994151923,0.9320949907989418,1.277518502698627
2020-08-07,1.1019024294106226,1.100104304929466,1.0307252615086486,1.0296094787580041,1.102027428126103,1.098376149250139,0.9351281906026228,0.9332748261920017,1.3066821593074742
2020-08-14,1.1098732139941618,1.1080603905774116,1.0362287537577233,1.0350632973735465,1.1099991169075167,1.106319736669929,0.9383472720506827,0.9364070795863458,1.325425474725094
2020-08-21,1.1026261347755786,1.1008217228553911,1.031091593508483,1.029885696446147,1.102751215587476,1.0990924401830529,0.9351682338910945,0.9331515891786466,1.2995943888389874
2020-08-28,1.1051463817038216,1.1033363672652998,1.0317293976934074,1.0305218359092825,1.1052717484100234,1.1016031343338826,0.934186836026585,0.9321710545872584,1.2990951230864765
2020-09-04,1.0881542821814234,1.0862745080267155,1.015827410459925,1.0145086516757238,1.0882777213207582,1.0845680775983073,0.9197532208012114,0.9176161933348863,1.1773035817527946
2020-09-11,1.1020638847049886,1.1001515989750226,1.0136942402870137,1.0122991545417972,1.102188901735797,1.098423369001401,0.9041334051970115,0.9018967517880006,1.1707263471440983
2020-09-18,1.1138341652124066,1.1118905035808841,1.0244684963959587,1.0229963593824087,1.1139605174521274,1.1101438329425248,0.9136797412862536,0.9113007614793188,1.232204782357323
2020-09-25,1.0998045804856953,1.0978850030701044,1.0115645399373303,1.010110579723608,1.0999293412232807,1.0961603336957535,0.9021712530895295,0.8998219124026623,1.2043991736757342
2020-10-02,1.1046106295362113,1.1026759384661233,1.0159849877904883,1.0145184863046781,1.10473593546722,1.1009437430034035,0.9061136619240143,0.9037485428222309,1.1912954199411023
2020-10-09,1.1139279548127774,1.1119751003995535,1.024554761024815,1.0230741927996698,1.1140543176918971,1.1102282968679111,0.9137566770281069,0.9113700966746674,1.2454189831433005
2020-10-16,1.1197082335390538,1.1177438894746077,1.029871273698251,1.028381774978688,1.1198352521272423,1.1159880237426283,0.9184982478437045,0.9160981718403243,1.2756995073836106
2020-10-23,1.1416484191725542,1.1396288761515259,1.0500511439954725,1.0485170865255693,1.1417779266335761,1.1378386312576358,0.9364958131541259,0.9340350145055062,1.4564438528890356
2020-10-30,1.1375591159457477,1.1355403460672293,1.046289935676571,1.0447554289001189,1.1376881595202792,1.1337565238520377,0.9331413519326951,0.9306840725133305,1.5282378172957827
2020-11-06,1.1644354338174971,1.1623659966327755,1.0710099001189262,1.0694364049298974,1.164567526214793,1.1605400339585668,0.9551880335005067,0.9526702624383548,1.7558736981617327
2020-11-13,1.1691486482237914,1.1670580905833734,1.0753449616808843,1.0737533723056267,1.1692812752834412,1.1652247570909866,0.9590542899450183,0.956515882826641,1.8393603988716367
2020-11-20,1.1876932255699448,1.1855684025376936,1.0924016617386434,1.090783809816621,1.1878279563080016,1.1837059911655214,0.9742664329741066,0.9716868563396499,2.102514022830983
2020-11-27,1.1807006297366485,1.178581955663413,1.085970099156905,1.0843559199350272,1.1808345672415896,1.1767305193122366,0.96853039672075,0.9659607939836334,1.9316422913029707
2020-12-04,1.194576543117653,1.1924275147469672,1.0987327137018155,1.0970945452677148,1.194712054692405,1.190554328384036,0.9799128280952166,0.9773085557419315,2.1019336123060555
2020-12-11,1.185283430666798,1.1831489487613651,1.0901852106383316,1.0885577881023365,1.185417888040118,1.1812903381131479,0.9722896748063049,0.9697038822413632,2.032736280616655
2020-12-18,1.2189369728695971,1.2166675371748343,1.1299720841656358,1.1282825090391257,1.209470168314195,1.2051133978129092,1.0077738897322912,1.0050912696032346,2.6042276426429303
2020-12-25,1.226098354238224,1.2237265798495212,1.136675427398288,1.1349578326662886,1.2165029927738487,1.2119600525460577,1.0137523155522252,1.011037749714099,2.785121880575181
2021-01-01,1.2579286432974792,1.2554920176706432,1.166184240696646,1.1644190154638296,1.2480841801782623,1.2434200553969965,1.0400699670905187,1.0372822207439754,3.305712930081381
2021-01-08,1.3304892585491512,1.3279062493192177,1.2334527987763284,1.2315803411712167,1.3200769410412463,1.3151380007608053,1.1000639239170724,1.0971105541468937,4.573726224299929
2021-01-15,1.320983937584665,1.3183831040799965,1.2246407285761542,1.222748001938868,1.310646008065435,1.305706423646619,1.0922048144871428,1.08924257163233,4.14088761110917
2021-01-22,1.3176431810161051,1.3150467330422708,1.2215436231218688,1.2196536502231332,1.307331396028208,1.302402132896726,1.089442638275612,1.0864860759234534,3.7129560026281885
2021-01-29,1.3280474955673371,1.3254280642137781,1.231189120686096,1.2292819228459717,1.3176542871287331,1.312683644207582,1.0980450460119786,1.0950630880432426,3.8602596858119487
2021-02-05,1.3888839556823884,1.3860822549027652,1.2876445147123905,1.2856495031241642,1.3780146452875268,1.3727546252134883,1.1483952031809128,1.1452761883726266,4.315351125827366
2021-02-12,1.4433926396607404,1.4404521555430578,1.346730096517588,1.3446118885675755,1.4320967480508304,1.4266017416543488,1.2010911126085222,1.197800780723724,5.329363250208778
2021-02-19,1.487602371673905,1.4845542641871354,1.3959410700501884,1.393723634054504,1.4759604977392957,1.4702797942437114,1.244980280234359,1.241550272742284,6.30066617604133
2021-02-26,1.4701487852591162,1.4671278638400775,1.369685363564286,1.3674989284582733,1.458643501892401,1.4530209543785955,1.2215639358628918,1.2181889049717831,5.2154528948961065
2021-03-05,1.4727624636201637,1.4697297780039382,1.3747762234225998,1.372573748411414,1.4612367257862038,1.4555978502952804,1.2261042565605338,1.222709631996129,5.4943700179082
2021-03-12,1.489742980750175,1.486675255732687,1.392073595538919,1.3898433303989084,1.4780843545560347,1.4723803917687834,1.241531044729979,1.2380936390566568,6.448949231547735
2021-03-19,1.4905185675612769,1.4874486380068699,1.3937092600900827,1.3914756228877665,1.4788538716780502,1.4731463377219816,1.242989824154818,1.2395477101043302,6.540044381682469
2021-03-26,1.486957013677801,1.4838936393256623,1.3882082432542884,1.3859829037375513,1.475320190270521,1.4696255215041896,1.2380837019489896,1.234654712100696,6.201443024536149
2021-04-02,1.5088635475340963,1.5057536159763723,1.4071755152368222,1.4049181128511186,1.4970552850982457,1.491275307401222,1.2549998025600615,1.2515224852122069,6.64372936865986
2021-04-09,1.5201647289746518,1.5170306028848646,1.4112278482818674,1.4089629955247611,1.50826802426945,1.5024438624291419,1.25861390550342,1.2551257283975594,6.552726633404823
2021-04-16,1.5276608537189296,1.5245106223802312,1.4226042326569028,1.4203204990213085,1.515705484856603,1.5098519591150574,1.2687600173351867,1.2652431657569223,6.912497760066178
2021-04-23,1.5308295904390212,1.5276715241417158,1.4140211691824784,1.4117505965338886,1.5188494232608747,1.512982467782617,1.261105149233001,1.2576089658978884,5.7618581251274925
