time,BTC/USDT,ETH/USDT,BNB/USDT,SOL/USDT
2019-03-22,0.05765125118903321,0.03295985219651053,0.03481716049148728,0.0
2019-03-29,0.05748878644128566,0.033018573300525426,0.034897071041510706,0.0
2019-04-05,0.05732632299958459,0.0,0.03550906691857035,0.0
2019-04-12,0.04952250064408369,0.03271959624977532,0.0346316207509074,0.0
2019-04-19,0.049501904933090805,0.03271609356149501,0.0343762231581468,0.0
2019-04-26,0.04924465015203199,0.0326109188524146,0.03157451753463303,0.0
2019-05-03,0.04921982051180493,0.03241424599378808,0.031339132195348555,0.0
2019-05-10,0.050091129913529646,0.033236806592990956,0.03292630136837848,0.0
2019-05-17,0.056963181266986296,0.037430420787557275,0.03582229181749578,0.0
2019-05-24,0.056018063094115916,0.03193785320912632,0.034384698660230674,0.0
2019-05-31,0.0633399962310602,0.03377787063357863,0.03392215656873154,0.0
2019-06-07,0.06542985765207089,0.03470971616493015,0.033643588799104625,0.0
2019-06-14,0.0691623499243764,0.03657300171234581,0.033499431690753874,0.0
2019-06-21,0.06875360543957083,0.03918290735448599,0.03341276397081352,0.0
2019-06-28,0.06420854488900975,0.039201806810185,0.0331555236960983,0.0
2019-07-05,0.05961124962638315,0.04248252053419046,0.03213254009590331,0.0
2019-07-12,0.05479821234394739,0.04197978672052773,0.03147587245825846,0.0
2019-07-19,0.055361349590752305,0.04184974874019915,0.031240433267284318,0.0
2019-07-26,0.05239527706254057,0.038973330990993295,0.030715045102595307,0.0
2019-08-02,0.05062721296642114,0.03928117487400129,0.03257556878556696,0.0
2019-08-09,0.051085181103256216,0.03920607024794692,0.03234360345651411,0.0
2019-08-16,0.05058547745667214,0.0,0.03271956843347097,0.0
2019-08-23,0.04758019683026129,0.0,0.0,0.0
2019-08-30,0.047535441826963704,0.0,0.0,0.0
2019-09-06,0.0460729957994546,0.0,0.0,0.0
2019-09-13,0.04605552581929203,0.0,0.0,0.0
2019-09-20,0.04591812663856496,0.0,0.0,0.0
2019-09-27,0.0,0.0,0.0,0.0
2019-10-04,0.0,0.0,0.0,0.0
2019-10-11,0.0,0.0,0.0,0.0
2019-10-18,0.0,0.0,0.0,0.0
2019-10-25,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0
2019-11-08,0.0,0.0,0.0,0.0
2019-11-15,0.0,0.0,0.0,0.0
2019-11-22,0.0,0.0,0.0,0.0
2019-11-29,0.0,0.0,0.0,0.0
2019-12-06,0.0,0.0,0.0,0.0
2019-12-13,0.0,0.0,0.0,0.0
2019-12-20,0.0,0.0,0.0,0.0
2019-12-27,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0,0.0
2020-01-17,0.057952848327782136,0.0,0.0,0.0
2020-01-24,0.05742712813778994,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0
2020-02-07,0.06142243830473889,0.0,0.0,0.0
2020-02-14,0.06085697897153666,0.0430717852034447,0.04062280469867291,0.0
2020-02-21,0.0617793260660383,0.039944715772157406,0.040500182095825725,0.0
2020-02-28,0.06190761790002097,0.039387468839220244,0.03872134422692229,0.0
2020-03-06,0.05964841970908835,0.03791286333770475,0.0376517888900682,0.0
2020-03-13,0.05908468606056865,0.03983307970382436,0.0369308101983151,0.0
2020-03-20,0.0,0.03212080096878161,0.0,0.0
2020-03-27,0.0,0.03212320185166745,0.0,0.0
2020-04-03,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0
2020-04-24,0.0,0.03150404907071435,0.0,0.0
2020-05-01,0.0,0.03126194994936154,0.0,0.0
2020-05-08,0.0,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,0.0
2020-05-29,0.04236234144998279,0.0,0.0,0.0
2020-06-05,0.04256354971487102,0.0,0.0,0.0
2020-06-12,0.042625226732417885,0.032483544523821344,0.031845417033226436,0.0
2020-06-19,0.0425373346463265,0.03249942522146835,0.03167180265516528,0.0
2020-06-26,0.042450562724216684,0.032345742176503815,0.03154962179792374,0.0
2020-07-03,0.04321111740202437,0.03238713533776527,0.031770155479923456,0.0
2020-07-10,0.04368627094761148,0.03306409554034846,0.03295201702840852,0.0
2020-07-17,0.04399170635295338,0.033152527099737726,0.03254096770368102,0.0
2020-07-24,0.044847102077520413,0.03327173073251002,0.032630163085078996,0.0
2020-07-31,0.044902008097002725,0.03390233714042862,0.03360675631422624,0.0
2020-08-07,0.042330884582745705,0.03461035692692056,0.03488464781857741,0.0
2020-08-14,0.0427861577267733,0.03473827163583914,0.0358394225535168,0.0
2020-08-21,0.043947173815645606,0.03544391423513984,0.03706429089875044,0.0
2020-08-28,0.04392195382146919,0.0345770081678114,0.03751499439544181,0.0
2020-09-04,0.0762589065941051,0.053876569917374884,0.07432790222136569,0.0
2020-09-11,0.07303391708324808,0.053464363129924704,0.07015593524659929,0.0
2020-09-18,0.07271049903693282,0.0531544678895432,0.06083400544062212,0.0
2020-09-25,0.07287974090565219,0.05323282155191569,0.06072394516592836,0.0
2020-10-02,0.07213485084650302,0.051715761018370755,0.05686023558947575,0.0
2020-10-09,0.07178785222816235,0.05161231536396757,0.05808239376748461,0.0
2020-10-16,0.07244287650187409,0.052160386056469325,0.05806594448048628,0.0
2020-10-23,0.08517599733325765,0.053586168368656074,0.058855462936345644,0.0
2020-10-30,0.08101260616945631,0.052501392747477206,0.05927643696845291,0.0
2020-11-06,0.08267881175831042,0.05289386682575992,0.059834339514838075,0.0
2020-11-13,0.07513818040496693,0.04962739136540644,0.059991181098445284,0.0
2020-11-20,0.0749143426640675,0.04971216740768513,0.05935229585282591,0.0
2020-11-27,0.06978962934524842,0.0498965861748648,0.05940854761560629,0.0
2020-12-04,0.06655015249737883,0.05012500686525179,0.060569149821000146,0.0
2020-12-11,0.066147720314625,0.050486847359848284,0.061626143969101425,0.0
2020-12-18,0.06559678755242639,0.04982329588583657,0.0,0.0
2020-12-25,0.05353240287104344,0.04748796715065807,0.0587554589779122,0.0
2021-01-01,0.05348516334644845,0.04672075335567135,0.06062009621278975,0.0
2021-01-08,0.051298776209894655,0.04613408825144619,0.05874743032877638,0.0
2021-01-15,0.041106449466485895,0.02910812034710361,0.058848749682854584,0.0
2021-01-22,0.04052991404936738,0.02959078290893498,0.05824534000189929,0.0
2021-01-29,0.039022481923875287,0.02962237603738753,0.05859326255453268,0.0
2021-02-05,0.0293221470554141,0.02232876428293476,0.04389232773960794,0.015290715308244149
2021-02-12,0.029387501854225697,0.022322651823721198,0.02549911872384593,0.012958147208792485
2021-02-19,0.028264080295892963,0.02238499768860381,0.014510497241957188,0.012942501836150129
2021-02-26,0.028930963665688487,0.022594243332073174,0.009625445485782893,0.012958442882140592
2021-03-05,0.02679813317999562,0.02073579561824113,0.009276679000238996,0.012976235656400055
2021-03-12,0.02679938732724862,0.0207606702921508,0.009259811178032068,0.012983200542477799
2021-03-19,0.02680170390663977,0.02107727297841702,0.009346442599483985,0.012980172109498523
2021-03-26,0.02693989499490399,0.021190057698990888,0.00931791936913153,0.013225270367416648
2021-04-02,0.026393031131887186,0.020866639928553272,0.009291132476508064,0.013289299881464404
2021-04-09,0.026487318634977587,0.020491480475127343,0.00925365353590899,0.013381124249938984
2021-04-16,0.02636733546346544,0.020303070415837902,0.009230347823536536,0.013284040573749803
2021-04-23,0.026374905113731136,0.02054438198007992,0.009307573318411108,0.013811073030970848
2021-04-30,0.02493713608141386,0.02052789604917873,0.009314464865947423,0.013458982363195744
2021-05-07,0.024815792561762213,0.020438227985484093,0.009375998006794579,0.013501699666749668
2021-05-14,0.024887053786345092,0.020044315160986717,0.009363892429616326,0.013460206518997637
2021-05-21,0.0,0.020065635725242646,0.009353524602027144,0.013671619054766168
2021-05-28,0.0,0.017226049002037842,0.008848439600923023,0.013511852753935986
2021-06-04,0.0,0.017289914459077443,0.008879273048065026,0.013400724669658415
2021-06-11,0.0,0.01741542025493725,0.008879415610883668,0.013333382831534006
2021-06-18,0.0,0.017165492736923842,0.008795226083950834,0.013601648287380093
2021-06-25,0.0,0.0171068238791242,0.008757319718091228,0.013561765004111132
2021-07-02,0.0,0.0,0.0,0.01481778169468792
2021-07-09,0.0,0.02086860802695729,0.0,0.014867646929491073
2021-07-16,0.0,0.0,0.0,0.014800570191502209
2021-07-23,0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,0.0,0.0
2021-08-06,0.0,0.0,0.0,0.0
2021-08-13,0.0,0.0,0.0,0.0
2021-08-20,0.03139498184652407,0.02194439024347393,0.021210683070621877,0.018197547597877683
2021-08-27,0.03148201589075381,0.021882075424804994,0.021148277445063333,0.014829464929715028
2021-09-03,0.03327156922219938,0.02208899478149076,0.02138560715213464,0.014849084268038638
2021-09-10,0.033260375772218874,0.021609925790349663,0.021367215044644037,0.013417575970168455
2021-09-17,0.032757800187493524,0.020890901100931086,0.02066264735854946,0.013413905422236475
2021-09-24,0.03289959453315398,0.021719498972616977,0.02224003169570724,0.013210747791431705
2021-10-01,0.03239918359753241,0.02127339627106123,0.024288571747846988,0.013464906243622107
2021-10-08,0.03161238183611846,0.02145605946291596,0.023776519289143826,0.01360227242298511
2021-10-15,0.032456138602426986,0.021463159816765214,0.023800253672995167,0.014252214371673963
2021-10-22,0.032227722272113846,0.021772573134487064,0.024194186170221725,0.014255356518613455
2021-10-29,0.032205602104729544,0.0228568768503551,0.024191990858249017,0.014212366766431023
2021-11-05,0.033477100811250174,0.0231809492726672,0.023963275496981157,0.014240694374477607
2021-11-12,0.03981913677593753,0.02886364939026786,0.03208565571162279,0.014384678529790727
2021-11-19,0.040290088095295,0.02893551449340914,0.03211934524206638,0.01502470501627961
2021-11-26,0.03868932684393001,0.028716337378532908,0.03310587017946472,0.015074566356975972
2021-12-03,0.03777308795173278,0.02941649539176638,0.03445053040087623,0.014926033808330989
2021-12-10,0.03808478303847826,0.029727400878660243,0.034642151564397955,0.014961116244207177
2021-12-17,0.0,0.03176134815611338,0.037024004282297907,0.015010610421689797
2021-12-24,0.038119131435583216,0.033184646430099767,0.03645713161986623,0.01505096463720215
2021-12-31,0.037483242241626094,0.033251165409845324,0.03697200924118695,0.01513062710385002
2022-01-07,0.0,0.03392239410714556,0.03680626579089502,0.01547853975602346
2022-01-14,0.0,0.0,0.0,0.0
2022-01-21,0.0,0.0,0.034928908059982104,0.0
2022-01-28,0.0,0.0,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0
2022-04-08,0.049557772006687234,0.038431391247732684,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0
2022-04-22,0.04851283905068266,0.039341689255945236,0.045802724889869556,0.0
2022-04-29,0.048513715946745424,0.03939118931905278,0.05065934319321086,0.023681432003866007
2022-05-06,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,0.0
2022-06-17,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0,0.0
2022-08-05,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.036581113057485785,0.0
2022-08-19,0.0,0.0,0.03672759184356154,0.0
2022-08-26,0.0,0.0,0.0,0.0
2022-09-02,0.0,0.0,0.0,0.0
2022-09-09,0.0,0.0,0.0,0.0
2022-09-16,0.03794179915609694,0.025711300679581158,0.035223273321789116,0.01985792519347909
2022-09-23,0.0,0.025623515604572322,0.03587735554965531,0.0
2022-09-30,0.03860830776889895,0.02562852225840556,0.03600935837423389,0.022874175467391906
2022-10-07,0.0,0.025622000309111173,0.03586842003649924,0.0
2022-10-14,0.0,0.02560214130459178,0.03588713037324416,0.0
2022-10-21,0.0,0.0,0.03582768837649996,0.0
2022-10-28,0.0,0.0,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0
2022-11-11,0.0,0.0,0.03675511728381472,0.0
2022-11-18,0.0,0.0,0.03393475365891433,0.0
2022-11-25,0.0,0.0,0.0,0.0
2022-12-02,0.0,0.0,0.03325990565859091,0.0
2022-12-09,0.0,0.0,0.03872402410085309,0.0
2022-12-16,0.0,0.0,0.039627424383493905,0.0
2022-12-23,0.0,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0
2023-01-20,0.04938190298514138,0.03489331752142516,0.037754441056196075,0.0
2023-01-27,0.04570171984486281,0.03343910181565771,0.038150850757894594,0.0
2023-02-03,0.04601716522800075,0.0,0.0,0.0
2023-02-10,0.050555668707802606,0.03702066867697245,0.040336353118503754,0.018323259269073376
2023-02-17,0.04926648713924903,0.036611217474925316,0.039439861853363276,0.018087320335937962
2023-02-24,0.046160532714397684,0.035640715897754215,0.03944099445875388,0.017864492252381715
2023-03-03,0.046085137008889304,0.03599942756065363,0.03953541068180923,0.017979239044173697
2023-03-10,0.04691047728819274,0.03863857782271284,0.03983923085945958,0.01797659413502249
2023-03-17,0.045157500441988116,0.03832775358668711,0.0395599919381253,0.01776527047252332
2023-03-24,0.03284186884706821,0.03347563337410332,0.035295422733874524,0.01741016157112092
2023-03-31,0.032835211928796425,0.0333874721438214,0.03503738467366728,0.017391437630047888
2023-04-07,0.03291272605974344,0.033482327151178624,0.03523080401584576,0.01747190957019084
2023-04-14,0.03283648086016547,0.033501276110208145,0.035156775857370995,0.017503239864328512
2023-04-21,0.0327000701797125,0.03492927842892247,0.035652799530219444,0.0
2023-04-28,0.03177534940991236,0.03377468036977535,0.03880369413648856,0.0
2023-05-05,0.03461377785745464,0.03824005659255622,0.0,0.0
2023-05-12,0.03476409910661319,0.03882490403084526,0.043625589134336014,0.02102021720574182
2023-05-19,0.03384161499457039,0.037581762728499855,0.0,0.0
2023-05-26,0.033818039663811854,0.037913499753250035,0.044413822030162635,0.0
2023-06-02,0.03378735756101677,0.038092829946990925,0.044539453741564886,0.0
2023-06-09,0.03398550102134082,0.039041747320512354,0.052882203433545154,0.02092819249705289
2023-06-16,0.0,0.03874746457197907,0.0,0.0
2023-06-23,0.0,0.0,0.0,0.0
2023-06-30,0.03257502618681758,0.03759780220007383,0.0,0.0
2023-07-07,0.033993367387086644,0.03920335525885586,0.0,0.0
2023-07-14,0.0,0.0,0.0,0.0
2023-07-21,0.03496178476274955,0.041154499422287265,0.0,0.02755193006693925
2023-07-28,0.03489886859976157,0.04113430731312306,0.0,0.02744274824098074
2023-08-04,0.0,0.0,0.0,0.028965138922461754
2023-08-11,0.03671424267899203,0.044051191410370893,0.0,0.02946700182689524
2023-08-18,0.03714291656471105,0.04458153675178128,0.0,0.029233305073784917
2023-08-25,0.0,0.0,0.0,0.028636630431541427
2023-09-01,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.031188041013762227
2023-09-15,0.0,0.0,0.0,0.031296002370409186
2023-09-22,0.0,0.0,0.0,0.03128295358363325
2023-09-29,0.0,0.0,0.0,0.03134862322364217
2023-10-06,0.0,0.0,0.0,0.0
2023-10-13,0.0,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0,0.0
2023-10-27,0.06493094996501257,0.0,0.0,0.03082769019988031
2023-11-03,0.06096724182980802,0.0,0.0,0.030125904712831594
2023-11-10,0.06093263802111511,0.0,0.0,0.028210573602616203
2023-11-17,0.05964353728013758,0.06299920139619684,0.06907218851896656,0.02371199019096463
2023-11-24,0.05923544717776739,0.06201092662691946,0.06895352543066198,0.02374984281069795
2023-12-01,0.05986569447748418,0.06131213564427843,0.08447164914770391,0.02504043814120901
2023-12-08,0.060025812771181734,0.06376208068134721,0.09184853701232434,0.026038709916218955
2023-12-15,0.06263566850156269,0.06112216024546824,0.08959301471030928,0.02507630169714727
2023-12-22,0.06098169951338046,0.05937702081316372,0.0891943010684537,0.024817968340458012
2023-12-29,0.060720380489377335,0.059488528665505386,0.0785883582856692,0.0230069290187037
2024-01-05,0.05945025026688642,0.059585922629379666,0.06532912935236947,0.023658830653083485
2024-01-12,0.059388717986231826,0.0598090454610368,0.06577185603672293,0.023574710287038683
2024-01-19,0.05902696074881615,0.05641058017225689,0.06307470084914482,0.02328906342023825
2024-01-26,0.058546575727435525,0.05664961603852206,0.06204087128657626,0.023748873848509756
2024-02-02,0.058501393505050396,0.053476984427452134,0.06108929705348474,0.02359160267577001
2024-02-09,0.06625131238091657,0.05749305839788369,0.06684938233279325,0.024630658130826835
2024-02-16,0.06431473837178948,0.05646185698770365,0.06509382164750993,0.025025509119147415
2024-02-23,0.062265959714867175,0.053557671873437074,0.06202039585362015,0.025481242227574877
2024-03-01,0.061181954583107934,0.053597459954739225,0.06205056023978061,0.024728744825094146
2024-03-08,0.04968997412825121,0.04871001457257465,0.06099743363292777,0.023885790143161237
2024-03-15,0.04947160811637729,0.04780194658049933,0.05324041839434558,0.024024319036512982
2024-03-22,0.04956216475438363,0.0467438273038471,0.04103582297761641,0.023407542065008176
2024-03-29,0.04657506112572683,0.0437066179853433,0.03809440676718855,0.022972278171212935
2024-04-05,0.047169143967324995,0.04498292248009572,0.03841325509351915,0.023612657796599254
2024-04-12,0.047039943079274345,0.04370152091365301,0.037366821828054966,0.023243952247382026
2024-04-19,0.04897372193800372,0.04418137295912522,0.03735591612093802,0.022504829551548297
2024-04-26,0.047712638825608035,0.043165056566611223,0.03622535132520049,0.02270892328428597
2024-05-03,0.048021405724927975,0.04509224342092674,0.03630791695560005,0.026396985780615556
2024-05-10,0.048096057349530895,0.04595495357831128,0.036371886329513645,0.02639659990635282
2024-05-17,0.04746457611268026,0.04512053089344924,0.0369486367172101,0.02655292204755004
2024-05-24,0.046322560141734206,0.044831561147816196,0.037052159568134256,0.026146969312762787
2024-05-31,0.04908319715466282,0.04159102353463531,0.037043621558669276,0.027542718537520966
2024-06-07,0.0,0.0,0.0368119525152927,0.027640506676898186
2024-06-14,0.0,0.0,0.036122943408391915,0.0
2024-06-21,0.049950869596957694,0.04164564905139213,0.035302710005600584,0.0
2024-06-28,0.0,0.04178579421402629,0.0,0.0
2024-07-05,0.0,0.04251511680007852,0.0,0.0
2024-07-12,0.0,0.0,0.0,0.0
2024-07-19,0.0,0.04155991366607856,0.0,0.0
2024-07-26,0.044853455884871746,0.040340630879881934,0.0,0.030076898548943572
2024-08-02,0.04571464759343059,0.039934877021219645,0.0,0.02999321610372163
2024-08-09,0.04517175936651738,0.04040231297756421,0.0,0.028376321984397164
2024-08-16,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.03622597340973054
2024-09-27,0.053146545802128346,0.0,0.04271137595508387,0.03654515652298368
2024-10-04,0.05273518757576393,0.0,0.042262576672565416,0.037428144391003934
2024-10-11,0.05254096439877703,0.0,0.04193411132132646,0.03708125014697821
2024-10-18,0.0,0.0,0.0,0.0
2024-10-25,0.05057092034898719,0.0,0.04243508400430372,0.0
2024-11-01,0.050699983114906116,0.0,0.04218469090800767,0.03661836926392855
2024-11-08,0.05273506575830461,0.0,0.04219435404716074,0.03893585847797066
2024-11-15,0.050531260824949936,0.04151846878929936,0.04210090475190458,0.03541840915371841
2024-11-22,0.04450760228763214,0.041240597931197505,0.041993222125126795,0.03498038063382292
2024-11-29,0.043766883245886845,0.04050425759703705,0.045300613919251595,0.033345408369706
2024-12-06,0.04427607533136279,0.040160393256078064,0.04777323564761282,0.034397928064573965
2024-12-13,0.04465698289954173,0.03890256466090444,0.04592612964265999,0.034741257672892115
2024-12-20,0.04574211021240695,0.03904450283874067,0.04621278753854039,0.03430704629789035
2024-12-27,0.04645810218114657,0.03922311888976587,0.04862364573903479,0.032882118967207684
2025-01-03,0.045814320286580695,0.03916985942073031,0.04933868635463689,0.03258036434387226
2025-01-10,0.04901850110284044,0.03991770165361433,0.051553252787648586,0.033270613675505455
2025-01-17,0.048440214372265124,0.03935918740792926,0.05139166588778802,0.03216344953069817
2025-01-24,0.049952953823929516,0.03999255775741108,0.05268878703851204,0.0326357164043469
2025-01-31,0.05017229984282341,0.042093070367050345,0.05291643831979403,0.03160731838449938
2025-02-07,0.05039203757591995,0.04209126332844448,0.052846100955428965,0.0319692420047637
2025-02-14,0.04989038725294384,0.0,0.0,0.0
2025-02-21,0.0,0.0,0.04931299739985991,0.0
2025-02-28,0.0,0.0,0.0,0.0
2025-03-07,0.0,0.0,0.0,0.0
2025-03-14,0.0,0.0,0.0,0.0
2025-03-21,0.0,0.0,0.0,0.0
2025-03-28,0.0,0.0,0.0,0.0
2025-04-04,0.0,0.0,0.0,0.0
2025-04-11,0.0,0.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0,0.0
2025-05-02,0.0,0.0,0.0,0.0
2025-05-09,0.06792156401479825,0.0,0.056524734265376735,0.0
2025-05-16,0.06990548583266615,0.0,0.05323266004650521,0.0
2025-05-23,0.0700993898884065,0.0,0.0,0.0
2025-05-30,0.0696485615138892,0.03426293137818695,0.057222813211706414,0.03192126863836054
2025-06-06,0.0690511096800898,0.034251956246652636,0.05722721968933334,0.03151573588048488
2025-06-13,0.06996195259920024,0.03499464528520621,0.058525374418512334,0.03234382205349333
2025-06-20,0.07092200317866582,0.03488789843248793,0.05852307580132579,0.03247976103016545
2025-06-27,0.07116954261288365,0.035282779673409,0.05883485264275898,0.03485085363011072
2025-07-04,0.07155975569329695,0.03584291122608375,0.059104211819253766,0.0361411640306537
2025-07-11,0.0782920466900765,0.036116920579185245,0.05973303118973205,0.03898741938881137
2025-07-18,0.07278709477903236,0.033665314192542505,0.05978723481326498,0.04064814520293461
2025-07-25,0.07340281946664988,0.03132737306769625,0.05869864100180187,0.040131174450642876
2025-08-01,0.07663086762406297,0.034319645298322564,0.06781032401944935,0.0434673736879759
2025-08-08,0.07503860404709412,0.033887041373482585,0.07840016743893938,0.0
2025-08-15,0.07504271391049927,0.03285576988202079,0.07763160680652387,0.04365180115370138
2025-08-22,0.09450283837723049,0.0348824276251713,0.08761501593060955,0.04618713046590309
2025-08-29,0.09440481528333595,0.03515547565421318,0.08211600839052169,0.04640721340330722
2025-09-05,0.0872432849941496,0.03537371251820395,0.07953597936526872,0.047099056028952396
2025-09-12,0.087275215222794,0.0351790537082069,0.08288810093133185,0.04760157433652835
2025-09-19,0.08590678170710868,0.035401140709578414,0.07933447494230152,0.04307451487352863
2025-09-26,0.0860340731214525,0.03526513209872347,0.08035336646123008,0.043765312624854856
2025-10-03,0.08188814497725362,0.03633275829128006,0.08003161388867513,0.04020250453788523
2025-10-10,0.07340790004329481,0.03597110338295025,0.05617268986559137,0.0395437029526189
2025-10-17,0.0,0.033595971690849706,0.053147012966284206,0.036253011165407543
2025-10-24,0.0,0.033508438143230804,0.05250529996189343,0.0
2025-10-31,0.0,0.03839210643562975,0.05444392434660869,0.03813936960635995
2025-11-07,0.0,0.0,0.05475465182629961,0.038124492120655606
2025-11-14,0.0,0.0,0.05141849050448816,0.0
2025-11-21,0.0,0.0,0.049449299529980575,0.0
2025-11-28,0.0,0.0,0.0,0.0
2025-12-05,0.0,0.0,0.046780950312918484,0.0
2025-12-12,0.0,0.0,0.0,0.0
2025-12-19,0.0,0.0,0.0,0.0
2025-12-26,0.0,0.0,0.0,0.0
2026-01-02,0.0,0.0,0.0,0.0
2026-01-09,0.0,0.0,0.0,0.0
2026-01-16,0.0,0.0,0.0,0.0
2026-01-23,0.0,0.0,0.0,0.0
2026-01-30,0.0,0.0,0.0,0.0
2026-02-06,0.0,0.0,0.0,0.0
2026-02-13,0.0,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.0,0.0
2026-02-27,0.0,0.0,0.0,0.0
2026-03-06,0.0,0.0,0.0,0.0
2026-03-13,0.0,0.0,0.0,0.0
