id,ticket,symbol,order_type,volume,open_price,close_price,open_time,close_time,profit,swap,commission,stop_loss,take_profit,strategy,is_closed,comment,engine_version,strategy_version,data_group
196,56202766461,USDCHF,BUY,1.0,0.79187,0.78908,2026-04-13 09:05:04.720059,2026-04-13 16:48:43.000000,-353.58,0.0,0.0,0.78908,0.79524,ml_filtered_sma,1,"SMA20 x SMA50 BUY, RSI=58.2",2.4,1.0,STABLE
197,56205847301,GBPUSD,SELL,1.0,1.34293,1.34273,2026-04-13 12:05:05.035433,2026-04-13 13:30:38.000000,20.0,0.0,0.0,1.34516,1.33789,ml_filtered_sma,1,"SMA20 x SMA50 SELL, RSI=53.4",2.4,1.0,STABLE
198,56210651736,XAUUSD,SELL,1.0,4729.99,4712.67,2026-04-13 16:05:15.723194,2026-04-13 18:36:56.000000,1734.0,0.0,0.0,4748.28812,4672.93553,ml_direct,1,ML Direct SELL | conf=56.0% [SELL=56.0% NO=8.6% BUY=35.5%],2.4,1.0,STABLE
199,56215216555,XAUUSD,SELL,1.0,4710.35,4744.94,2026-04-13 19:05:14.559842,2026-04-13 19:47:20.000000,-3453.0,0.0,0.0,4744.9403,4673.59132,ml_direct,1,ML Direct SELL | conf=57.7% [SELL=57.7% NO=10.8% BUY=31.4%],2.4,1.0,STABLE
200,56216680738,GBPUSD,SELL,1.0,1.34768,1.35028,2026-04-13 20:05:23.981462,2026-04-13 21:53:04.000000,-260.0,0.0,0.0,1.35028,1.34178,bollinger_bounce,1,BB bounce SELL | BB_pos=0.98 RSI=68.4 BBW=0.0078 BBW_avg_ratio=0.99,2.4,2.0,STABLE
201,56216683818,XAUUSD,SELL,1.0,4737.64,4737.65,2026-04-13 20:05:34.317247,2026-04-13 20:18:02.000000,2.0,0.0,0.0,4772.33278,4698.09676,ml_direct,1,ML Direct SELL | conf=55.8% [SELL=55.8% NO=11.8% BUY=32.3%],2.4,1.0,STABLE
202,56217819927,GBPUSD,SELL,1.0,1.34898,1.3516,2026-04-13 21:05:14.704929,2026-04-14 02:09:53.000000,-264.2,0.0,0.0,1.3516,1.3431,bollinger_bounce,1,BB bounce SELL | BB_pos=0.99 RSI=71.7 BBW=0.0089 BBW_avg_ratio=1.11,2.4,2.0,STABLE
203,56218695071,GBPUSD,SELL,1.0,1.35026,1.35296,2026-04-13 22:05:15.965429,2026-04-14 10:02:11.000000,-272.2,0.0,0.0,1.35296,1.34421,bollinger_bounce,1,BB bounce SELL | BB_pos=0.97 RSI=72.7 BBW=0.0101 BBW_avg_ratio=1.24,2.4,2.0,STABLE
204,56218697578,USDCAD,BUY,1.0,1.37931,1.37713,2026-04-13 22:05:26.297591,2026-04-14 10:01:39.000000,-158.88000000000002,0.0,0.0,1.37713,1.38095,bollinger_bounce,1,BB bounce BUY | BB_pos=0.04 RSI=26.1 BBW=0.0071 BBW_avg_ratio=1.45,2.4,2.0,STABLE
205,56220507686,XAUUSD,SELL,1.0,4756.65,4788.65,2026-04-14 03:05:15.544499,2026-04-14 10:02:36.000000,-3200.0,0.0,0.0,4788.64638,4716.74257,ml_direct,1,ML Direct SELL | conf=61.2% [SELL=61.2% NO=10.9% BUY=27.9%],2.4,1.0,STABLE
206,56223089926,USDJPY,SELL,1.0,158.994,159.2,2026-04-14 08:05:05.328709,2026-04-14 09:10:51.000000,-129.4,0.0,0.0,159.19958,158.48005,ml_filtered_sma,1,"SMA20 x SMA50 SELL, RSI=32.8",2.4,1.0,STABLE
207,56223091787,USDJPY,SELL,1.0,158.985,159.2,2026-04-14 08:05:15.706760,2026-04-14 09:10:51.000000,-135.05,0.0,0.0,159.19958,158.48005,asia_breakout,1,Asia Breakout SELL | Asia H=159.77300 L=159.07600 Range=70p | RSI=32.8 ATR=0.13705,2.4,1.0,STABLE
208,56227861622,XAUUSD,SELL,1.0,4780.13,4778.03,2026-04-14 13:05:04.405423,2026-04-14 14:16:52.000000,210.0,0.0,0.0,4803.9943,4739.43997,ml_direct,1,ML Direct SELL | conf=55.3% [SELL=55.3% NO=7.8% BUY=37.0%],2.4,1.0,STABLE
209,56231402729,XAUUSD,SELL,1.0,4777.7,4805.47,2026-04-14 16:05:05.218040,2026-04-14 17:19:47.000000,-2777.0,0.0,0.0,4805.46566,4739.63005,ml_direct,1,ML Direct SELL | conf=55.1% [SELL=55.1% NO=7.6% BUY=37.3%],2.4,1.0,STABLE
210,56233105529,GBPUSD,SELL,1.0,1.35822,1.3576,2026-04-14 17:05:05.443628,2026-04-14 18:34:13.000000,62.0,0.0,0.0,1.3605,1.35306,bollinger_bounce,1,BB bounce SELL | BB_pos=0.93 RSI=81.1 BBW=0.0086 BBW_avg_ratio=0.93,2.4,2.0,STABLE
211,56233110210,USDCAD,BUY,1.0,1.37393,1.37412,2026-04-14 17:05:15.797221,2026-04-14 17:12:46.000000,14.55,0.0,0.0,1.37224,1.37554,bollinger_bounce,1,BB bounce BUY | BB_pos=0.03 RSI=21.0 BBW=0.0049 BBW_avg_ratio=0.77,2.4,2.0,STABLE
212,56236276608,XAUUSD,SELL,1.0,4815.21,4846.69,2026-04-14 19:21:36.348002,2026-04-15 01:00:18.000000,-3152.6,0.0,0.0,4846.68698,4778.40018,ml_direct,1,ML Direct SELL | conf=57.2% [SELL=57.2% NO=10.2% BUY=32.6%],2.4,1.0,
213,56236987831,XAUUSD,SELL,1.0,4815.58,4846.03,2026-04-14 20:05:04.730793,2026-04-14 22:59:01.000000,-3029.0,0.0,0.0,4846.03455,4780.09303,ml_direct,1,ML Direct SELL | conf=59.7% [SELL=59.7% NO=9.4% BUY=30.9%],2.4,1.0,
214,56238127960,XAUUSD,SELL,1.0,4836.78,4836.76,2026-04-14 21:05:04.421024,2026-04-15 03:59:12.000000,-2.6,0.0,0.0,4867.88718,4800.83496,ml_direct,1,ML Direct SELL | conf=59.6% [SELL=59.6% NO=9.9% BUY=30.5%],2.4,1.0,
215,56241698595,XAUUSD,SELL,1.0,4847.92,4813.73,2026-04-15 05:05:06.886500,2026-04-15 08:43:46.000000,3419.0,0.0,0.0,4877.63816,4813.72547,ml_direct,1,ML Direct SELL | conf=56.0% [SELL=56.0% NO=8.5% BUY=35.5%],2.4,1.0,
216,56244026154,AUDUSD,BUY,1.0,0.71405,0.71424,2026-04-15 09:05:14.689520,2026-04-15 10:05:35.000000,20.0,0.0,0.0,0.71168,0.71528,asia_breakout,1,Asia Breakout BUY | Asia H=0.71325 L=0.70835 Range=49p | RSI=69.4 ATR=0.00090,2.4,1.0,
217,56247698914,XAUUSD,SELL,1.0,4795.72,4827.4,2026-04-15 13:05:05.313134,2026-04-15 16:51:13.000000,-3169.0,0.0,0.0,4827.40386,4764.25883,ml_direct,1,ML Direct SELL | conf=56.5% [SELL=56.5% NO=8.4% BUY=35.1%],2.4,1.0,
218,56248745849,XAUUSD,SELL,1.0,4798.73,4826.65,2026-04-15 14:05:07.323395,2026-04-15 16:50:38.000000,-2792.0,0.0,0.0,4826.64516,4766.66065,ml_direct,1,ML Direct SELL | conf=55.9% [SELL=55.9% NO=9.1% BUY=34.9%],2.4,1.0,
219,56254964143,XAUUSD,SELL,1.0,4804.64,4804.6,2026-04-15 19:05:07.291183,2026-04-15 20:23:26.000000,2.0,0.0,0.0,4825.72208,4761.99592,ml_direct,1,ML Direct SELL | conf=59.2% [SELL=59.2% NO=9.2% BUY=31.6%],2.4,1.0,
220,56255939076,XAUUSD,SELL,1.0,4800.07,4800.0,2026-04-15 20:05:05.196411,2026-04-15 21:02:31.000000,2.0,0.0,0.0,4827.92869,4769.30152,ml_direct,1,ML Direct SELL | conf=61.0% [SELL=61.0% NO=10.2% BUY=28.8%],2.4,1.0,
221,56256865706,AUDUSD,SELL,1.0,0.71686,0.71907,2026-04-15 21:05:25.230551,2026-04-16 05:42:33.000000,-265.4,0.0,0.0,0.71907,0.71504,bollinger_bounce,1,BB bounce SELL | BB_pos=0.99 RSI=76.0 BBW=0.0070 BBW_avg_ratio=1.33,2.4,2.0,
222,56256868300,XAUUSD,SELL,1.0,4797.35,4797.33,2026-04-15 21:05:35.569924,2026-04-16 01:16:33.000000,-11.8,0.0,0.0,4824.68052,4764.83605,ml_direct,1,ML Direct SELL | conf=60.2% [SELL=60.2% NO=10.3% BUY=29.5%],2.4,1.0,
223,56257560409,XAUUSD,SELL,1.0,4802.14,4800.67,2026-04-15 22:05:05.013858,2026-04-16 01:21:17.000000,135.2,0.0,0.0,4828.27702,4771.47348,ml_direct,1,ML Direct SELL | conf=57.6% [SELL=57.6% NO=10.5% BUY=31.9%],2.4,1.0,
224,56266674701,USDCHF,SELL,1.0,0.78339,0.78319,2026-04-16 14:05:08.420405,2026-04-16 16:51:12.000000,25.54,0.0,0.0,0.78579,0.78043,bollinger_bounce,1,BB bounce SELL | BB_pos=0.92 RSI=62.9 BBW=0.0050 BBW_avg_ratio=1.69,2.4,2.0,
225,56266680547,XAUUSD,SELL,1.0,4820.09,4820.04,2026-04-16 14:05:18.765233,2026-04-16 15:33:49.000000,2.0,0.0,0.0,4831.82726,4780.37486,ml_direct,1,ML Direct SELL | conf=55.5% [SELL=55.5% NO=9.3% BUY=35.3%],2.4,1.0,
226,56273130711,XAUUSD,SELL,1.0,4808.6,4791.55,2026-04-16 19:05:04.401835,2026-04-16 21:00:56.000000,1705.0,0.0,0.0,4829.45492,4769.81759,ml_direct,1,ML Direct SELL | conf=59.4% [SELL=59.4% NO=10.3% BUY=30.3%],2.4,1.0,
227,56274206531,USDCAD,BUY,1.0,1.37024,1.37044,2026-04-16 20:05:06.352759,2026-04-16 20:25:18.000000,14.59,0.0,0.0,1.36853,1.37204,bollinger_bounce,1,BB bounce BUY | BB_pos=0.03 RSI=32.0 BBW=0.0024 BBW_avg_ratio=0.58,2.4,2.0,
228,56274209124,USDJPY,BUY,1.0,159.194,159.214,2026-04-16 20:05:16.731905,2026-04-16 21:01:03.000000,12.56,0.0,0.0,158.93265,159.83338,ml_filtered_sma,1,"SMA20 x SMA50 BUY, RSI=58.8",2.4,1.0,
229,56280520024,AUDUSD,SELL,1.0,0.7165,0.7163,2026-04-17 09:16:01.452027,2026-04-17 10:00:02.000000,20.0,0.0,0.0,0.71862,0.71532,ml_filtered_sma,1,"SMA20 x SMA50 SELL, RSI=51.3",2.4,1.0,
230,56289308181,USDCAD,BUY,1.0,1.36695,1.36743,2026-04-17 17:05:06.880108,2026-04-17 19:11:15.000000,35.1,0.0,0.0,1.36428,1.36743,bollinger_bounce,1,BB bounce BUY | BB_pos=0.03 RSI=26.8 BBW=0.0040 BBW_avg_ratio=1.22,2.4,2.0,
231,56289314286,XAUUSD,SELL,1.0,4874.5,4874.45,2026-04-17 17:05:17.536016,2026-04-17 17:22:00.000000,2.0,0.0,0.0,4888.63222,4820.44241,ml_direct,1,ML Direct SELL | conf=55.0% [SELL=55.0% NO=7.9% BUY=37.1%],2.4,1.0,
232,56291860486,XAUUSD,SELL,1.0,4867.14,4865.34,2026-04-17 19:05:06.270130,2026-04-17 21:06:39.000000,180.0,0.0,0.0,4903.9701,4835.63322,rsi_reversal,1,"RSI reversal SELL | RSI=70.6 (prev=70.9, 2bars=74.3) price_confirm=yes",2.4,1.1,
233,56291863290,USDCHF,BUY,1.0,0.77978,0.77998,2026-04-17 19:05:17.360402,2026-04-17 20:16:09.000000,25.64,0.0,0.0,0.77615,0.78249,rsi_reversal,1,"RSI reversal BUY | RSI=28.5 (prev=26.2, 2bars=25.0) price_confirm=yes",2.4,1.1,
234,56292725399,EURUSD,BUY,1.0,1.17951,1.17551,2026-04-17 20:05:18.568648,2026-04-20 00:00:01.000000,-400.7,0.0,0.0,1.17551,1.18564,sma_crossover,1,"SMA20 crossed above SMA50, RSI=50.0",2.4,1.0,
235,56292728155,USDJPY,SELL,1.0,158.116,158.475,2026-04-17 20:05:28.951596,2026-04-17 22:24:24.000000,-226.53,0.0,0.0,158.47521,157.24599,sma_crossover,1,"SMA20 crossed below SMA50, RSI=31.4",2.4,1.0,
236,56292730559,EURUSD,BUY,1.0,1.1795,1.17551,2026-04-17 20:05:39.655625,2026-04-20 00:00:01.000000,-399.7,0.0,0.0,1.17551,1.18564,ml_filtered_sma,1,"SMA20 x SMA50 BUY, RSI=50.0",2.4,1.0,
237,56297066579,XAUUSD,SELL,1.0,4749.1,4806.96,2026-04-20 03:05:04.547222,2026-04-20 04:31:05.000000,-5787.0,0.0,0.0,4806.95526,4730.26554,ml_direct,1,ML Direct SELL | conf=55.1% [SELL=55.1% NO=9.6% BUY=35.3%],2.4,1.0,
238,56300289615,AUDUSD,SELL,1.0,0.71561,0.7154,2026-04-20 08:05:04.318544,2026-04-20 09:56:26.000000,21.0,0.0,0.0,0.71857,0.71322,ml_filtered_sma,1,"SMA20 x SMA50 SELL, RSI=45.2",2.4,1.0,
239,56302177772,XAUUSD,SELL,1.0,4797.44,4797.43,2026-04-20 10:05:15.175589,2026-04-20 12:01:18.000000,2.0,0.0,0.0,4821.21843,4747.81516,ml_direct,1,ML Direct SELL | conf=56.8% [SELL=56.8% NO=8.7% BUY=34.5%],2.4,1.0,
240,56305175962,XAUUSD,SELL,1.0,4791.55,4818.13,2026-04-20 13:05:04.519551,2026-04-20 15:20:19.000000,-2658.0,0.0,0.0,4818.13246,4749.81212,ml_direct,1,ML Direct SELL | conf=55.4% [SELL=55.4% NO=9.3% BUY=35.3%],2.4,1.0,
241,56308868818,USDCAD,BUY,1.0,1.36973,1.3679,2026-04-20 16:05:15.433509,2026-04-20 16:45:19.000000,-133.78,0.0,0.0,1.3679,1.3711,ml_filtered_sma,1,"SMA20 x SMA50 BUY, RSI=55.5",2.4,1.0,
242,56308871773,XAUUSD,SELL,1.0,4803.71,4803.71,2026-04-20 16:05:25.904835,2026-04-20 19:30:03.000000,2.0,0.0,0.0,4837.41893,4769.97291,ml_direct,1,ML Direct SELL | conf=58.9% [SELL=58.9% NO=8.2% BUY=32.9%],2.4,1.0,
243,56314549036,USDCHF,BUY,1.0,0.77828,0.77848,2026-04-20 20:05:14.951214,2026-04-20 20:35:39.000000,25.69,0.0,0.0,0.77516,0.78229,bollinger_bounce,1,BB bounce BUY | BB_pos=0.01 RSI=29.0 BBW=0.0084 BBW_avg_ratio=1.08,2.4,2.0,
244,56314551827,XAUUSD,SELL,1.0,4807.92,,2026-04-20 20:05:25.332428,,1672.0,0.0,0.0,4835.39523,4771.44557,ml_direct,0,ML Direct SELL | conf=56.0% [SELL=56.0% NO=11.1% BUY=33.0%],2.4,1.0,
245,56315435636,XAUUSD,SELL,1.0,4812.71,,2026-04-20 21:05:17.191148,,2155.0,0.0,0.0,4840.35455,4778.05303,ml_direct,0,ML Direct SELL | conf=57.7% [SELL=57.7% NO=11.7% BUY=30.6%],2.4,1.0,
246,56316180717,XAUUSD,SELL,1.0,4817.69,4817.65,2026-04-20 22:05:04.576479,2026-04-21 01:00:02.000000,-2.6,0.0,0.0,4845.29005,4785.29495,ml_direct,1,ML Direct SELL | conf=58.1% [SELL=58.1% NO=10.7% BUY=31.2%],2.4,1.0,
247,56317012915,XAUUSD,SELL,1.0,4824.42,4824.4,2026-04-21 01:05:19.270480,2026-04-21 03:42:45.000000,2.0,0.0,0.0,4852.52609,4791.7379,ml_direct,1,ML Direct SELL | conf=59.3% [SELL=59.3% NO=11.4% BUY=29.3%],2.4,1.0,
248,56318311013,GBPUSD,BUY,1.0,1.35248,,2026-04-21 04:05:17.086618,,-77.0,0.0,0.0,1.35037,1.35698,ml_filtered_sma,0,"SMA20 x SMA50 BUY, RSI=49.4",2.4,1.0,
249,56318312870,XAUUSD,SELL,1.0,4818.46,4788.13,2026-04-21 04:05:27.440921,2026-04-21 08:00:03.000000,3033.0,0.0,0.0,4844.53007,4788.13158,ml_direct,1,ML Direct SELL | conf=58.1% [SELL=58.1% NO=9.9% BUY=32.0%],2.4,1.0,
250,56318827869,AUDUSD,BUY,1.0,0.71746,,2026-04-21 05:05:04.560950,,-50.0,0.0,0.0,0.71537,0.7196,ml_filtered_sma,0,"SMA20 x SMA50 BUY, RSI=57.8",2.4,1.0,
251,56319311958,EURUSD,BUY,1.0,1.17795,,2026-04-21 06:05:04.987136,,-22.0,0.0,0.0,1.17499,1.18256,ml_filtered_sma,0,"SMA20 x SMA50 BUY, RSI=51.5",2.4,1.0,
252,56320527649,USDJPY,BUY,1.0,158.903,,2026-04-21 08:05:16.144884,,0.0,0.0,0.0,158.68936,159.4161,ml_filtered_sma,0,"SMA20 x SMA50 BUY, RSI=52.2",2.4,1.0,
