id,time,symbol,h1_close,h1_atr,h1_rsi,h1_sma_fast,h1_sma_slow,h1_macd,h1_macd_signal,h1_bb_position,h4_close,h4_atr,h4_rsi,h4_sma_50,h4_sma_200,h4_trend,m15_close,m15_rsi,m15_atr,volatility_regime,spread,signal_action,signal_status
49,2026-03-16 19:05:00.090927,EURUSD,1.15183,0.0017217235426051714,68.2592274951893,1.1467740000000002,1.1471474,0.0,0.00047148663254226663,0.9441588473372314,1.15183,0.003615921086782755,50.135173156839045,1.1562320000000001,1.17543815,DOWN,1.15183,65.68384619203337,0.0009616498443817074,NORMAL,4.0,,
50,2026-03-16 19:05:00.092956,EURUSD,1.15183,0.0017217235426051714,68.2592274951893,1.1467740000000002,1.1471474,0.0,0.00047148663254226663,0.9441588473372314,1.15183,0.003615921086782755,50.135173156839045,1.1562320000000001,1.17543815,DOWN,1.15183,65.68384619203337,0.0009616498443817074,NORMAL,4.0,,
51,2026-03-16 19:05:00.257168,GBPUSD,1.33327,0.0019935944121995653,68.82067937875613,1.327259,1.3288136,0.0,2.046188776052074e-05,1.0737434162302757,1.33327,0.0040539034856695065,50.79408666854884,1.3358734,1.35231335,DOWN,1.33327,69.23565594655408,0.0010885854759983518,NORMAL,5.0,,
52,2026-03-16 19:05:00.312178,GBPUSD,1.33327,0.0019935944121995653,68.82067937875613,1.327259,1.3288136,0.0,2.046188776052074e-05,1.0737434162302757,1.33327,0.0040539034856695065,50.79408666854884,1.3358734,1.35231335,DOWN,1.3332899999999999,67.54575439821659,0.001029668027884591,NORMAL,5.0,,
53,2026-03-16 19:05:00.421401,USDJPY,158.988,0.19921916036938978,40.104185023933745,159.26440000000002,159.34936,0.0,-0.05233490791255224,0.1181546807676537,158.988,0.41745739885740624,51.18726999501555,158.36628000000002,155.969705,UP,158.988,40.330056341597526,0.10498013775648302,NORMAL,500.0,,
54,2026-03-16 19:05:00.483891,USDJPY,158.988,0.19921916036938978,40.104185023933745,159.26440000000002,159.34936,0.0,-0.05233490791255224,0.1181546807676537,158.988,0.41745739885740624,51.18726999501555,158.36628000000002,155.969705,UP,158.988,40.330056341597526,0.10498013775648302,NORMAL,500.0,,
55,2026-03-16 19:05:00.619668,XAUUSD,5010.97,26.194921693844908,47.30544640725086,5004.393,5052.4712,0.0,-19.199741048630962,0.6131729619555236,5010.97,50.916448366564765,39.579648469426104,5120.6038,5078.5446999999995,UP,5012.14,56.14823069068249,11.332222034289826,NORMAL,4000.0,,
56,2026-03-16 19:05:00.666529,XAUUSD,5012.18,24.410284429998846,47.692472066622564,5005.1215,5050.0672,0.0,-18.10386567754916,0.6213975808189264,5012.18,50.971448386675455,39.77210524831596,5120.628,5078.55075,UP,5012.18,56.16695705309972,11.335080905873552,NORMAL,10000.0,,
57,2026-03-16 20:05:00.087650,EURUSD,1.15084,0.0017214473711945975,63.2206356013139,1.1469894999999999,1.1471186,0.0,0.0006179152379278058,0.8336203470445857,1.15084,0.003623778232512852,48.54394867521087,1.1562122000000001,1.1754331999999998,DOWN,1.15084,56.625268619581064,0.000923114297337265,NORMAL,5.0,,
58,2026-03-16 20:05:00.087650,EURUSD,1.15084,0.0017214473711945975,63.2206356013139,1.1469894999999999,1.1471186,0.0,0.0006179152379278058,0.8336203470445857,1.15084,0.003623778232512852,48.54394867521087,1.1562122000000001,1.1754331999999998,DOWN,1.15084,56.625268619581064,0.000923114297337265,NORMAL,5.0,,
59,2026-03-16 20:05:00.249550,GBPUSD,1.3332600000000001,0.0019527764439812103,68.80729617573326,1.3276875000000001,1.3287814,0.0,0.0002543456642476955,0.987668376193086,1.3332600000000001,0.00410033207407459,50.779732559694565,1.3358732,1.3523132999999998,DOWN,1.3332600000000001,66.32739729281145,0.0010150229913760739,NORMAL,5.0,,
60,2026-03-16 20:05:00.364345,GBPUSD,1.33262,0.001866914861247847,65.7433280714892,1.3279705,1.328708,0.0,0.0004531582116532769,0.8896715092237971,1.33262,0.00410033207407459,49.843318981238305,1.3358604,1.3523101,DOWN,1.33262,61.12909138576691,0.0009608692278540828,NORMAL,5.0,,
61,2026-03-16 20:05:00.436173,USDJPY,159.148,0.20198922034300767,46.06913314769711,159.26505,159.34933999999998,0.0,-0.05323888663018002,0.331125884945318,159.148,0.41745739885740624,54.05244632101612,158.36948,155.970505,UP,159.148,51.43570360376528,0.10240248376171825,NORMAL,500.0,,
62,2026-03-16 20:05:00.514499,USDJPY,159.148,0.20198922034300767,46.06913314769711,159.26505,159.34933999999998,0.0,-0.05323888663018002,0.331125884945318,159.148,0.41745739885740624,54.05244632101612,158.36948,155.970505,UP,159.148,51.43570360376528,0.10240248376171825,NORMAL,500.0,,
63,2026-03-16 20:05:00.638568,XAUUSD,5009.42,25.624264021835582,46.88750428872602,5005.0725,5050.0476,0.0,-18.10325459160043,0.5748407395251137,5009.42,51.54930574082505,39.3313085788025,5120.5728,5078.53695,UP,5009.42,53.93537694318661,10.92305752300762,NORMAL,25000.0,,
64,2026-03-16 20:05:00.685432,XAUUSD,5009.42,25.624264021835582,46.88750428872602,5005.0725,5050.0476,0.0,-18.10325459160043,0.5748407395251137,5009.42,51.54930574082505,39.3313085788025,5120.5728,5078.53695,UP,5009.42,53.93537694318661,10.92305752300762,NORMAL,25000.0,,
65,2026-03-16 21:05:00.101112,EURUSD,1.15063,0.0016531807222317275,61.99791224813352,1.1472545,1.1470926,0.0,0.0007457658265968747,0.7884212314682533,1.15073,0.003623778232512852,48.36085486126729,1.1562100000000002,1.17543265,DOWN,1.15073,55.56772917870628,0.0007875059638173261,NORMAL,3.0,,
66,2026-03-16 21:05:00.116731,EURUSD,1.15073,0.001660323579374584,62.300899518766506,1.1472595,1.1470946,0.0,0.0007473612681923336,0.7959164465211607,1.15073,0.003623778232512852,48.36085486126729,1.1562100000000002,1.17543265,DOWN,1.15073,55.56772917870628,0.0007875059638173261,NORMAL,3.0,,
67,2026-03-16 21:05:00.280106,GBPUSD,1.33232,0.0019204862898192776,64.26883453926887,1.3279554999999998,1.328702,0.0,0.00044837188686698906,0.8687468282735317,1.33232,0.00410033207407459,49.39199938178217,1.3358544,1.3523086,DOWN,1.33232,58.685070034548914,0.0008918882818360489,NORMAL,5.0,,
68,2026-03-16 21:05:00.372968,GBPUSD,1.33232,0.0019204862898192776,64.26883453926887,1.3279554999999998,1.328702,0.0,0.00044837188686698906,0.8687468282735317,1.33193,0.00410033207407459,48.79299760690441,1.3358466000000002,1.3523066499999998,DOWN,1.33193,54.85347296071268,0.0008700715063950149,NORMAL,5.0,,
69,2026-03-16 21:05:00.503514,USDJPY,159.04,0.20832162297156914,43.39793161046946,159.23865,159.33914,0.0,-0.06110234964418844,0.22899721690974112,159.04,0.41745739885740624,52.08455060369475,158.36732,155.969965,UP,159.04,45.22003992264935,0.10204067274610319,NORMAL,500.0,,
70,2026-03-16 21:05:00.561539,USDJPY,159.04,0.20832162297156914,43.39793161046946,159.23865,159.33914,0.0,-0.06110234964418844,0.22899721690974112,159.04,0.41745739885740624,52.08455060369475,158.36732,155.969965,UP,159.04,45.22003992264935,0.10204067274610319,NORMAL,500.0,,
71,2026-03-16 21:05:00.696979,XAUUSD,5010.34,24.76610230599016,47.09475100930347,5004.4775,5047.852199999999,0.0,-16.85672408314646,0.6058322173505365,5010.34,51.64502006153704,39.47895597017496,5120.5912,5078.54155,UP,5010.34,53.19502922081347,10.186590985159942,NORMAL,111000.0,,
72,2026-03-16 21:05:00.764831,XAUUSD,5010.34,24.76610230599016,47.09475100930347,5004.4775,5047.852199999999,0.0,-16.85672408314646,0.6058322173505365,5010.34,51.64502006153704,39.47895597017496,5120.5912,5078.54155,UP,5010.34,53.19502922081347,10.186590985159942,NORMAL,111000.0,,
73,2026-03-16 22:05:00.101338,EURUSD,1.15028,0.0015987698543172143,60.31297561912262,1.147526,1.1470738,0.0,0.0008503800280872183,0.7345333312074956,1.15028,0.003411365365284523,47.60836907707121,1.1559462,1.17521275,DOWN,1.15028,50.64184969462022,0.0006947259759955249,NORMAL,5.0,,
74,2026-03-16 22:05:00.101338,EURUSD,1.15028,0.0015987698543172143,60.31297561912262,1.147526,1.1470738,0.0,0.0008503800280872183,0.7345333312074956,1.15028,0.003411365365284523,47.60836907707121,1.1559462,1.17521275,DOWN,1.15028,50.64184969462022,0.0006947259759955249,NORMAL,5.0,,
75,2026-03-16 22:05:00.279740,GBPUSD,1.33183,0.0018284617589138213,61.5917580443861,1.3282145,1.3286386000000001,0.0,0.0006020716406130028,0.8022359989581025,1.33183,0.00410033207407459,48.637116414233525,1.3358446000000002,1.35230615,DOWN,1.33183,53.89062027104249,0.0007862114210077304,NORMAL,5.0,,
76,2026-03-16 22:05:00.388677,GBPUSD,1.33181,0.0017150002047056924,61.491114359059296,1.328537,1.328579,0.0,0.0007402343148492751,0.7714573687566028,1.33181,0.003824593938717248,48.60524681706039,1.3357592,1.35207035,DOWN,1.33181,53.702874471785776,0.0007471855149660237,NORMAL,5.0,,
77,2026-03-16 22:05:00.503146,USDJPY,159.088,0.20166599684094583,45.291885754713306,159.21185,159.33272,0.0,-0.06611124725740268,0.31613135674332266,159.088,0.3950675577520416,52.88043520603428,158.40884,155.9976,UP,159.088,49.400792804207036,0.09646250630276315,NORMAL,500.0,,
78,2026-03-16 22:05:00.587638,USDJPY,159.088,0.20166599684094583,45.291885754713306,159.21185,159.33272,0.0,-0.06611124725740268,0.31613135674332266,159.088,0.3950675577520416,52.88043520603428,158.40884,155.9976,UP,159.088,49.400792804207036,0.09646250630276315,NORMAL,500.0,,
79,2026-03-16 22:05:00.697038,XAUUSD,5005.73,25.0046737345616,45.74372475163838,5004.247,5047.76,0.0,-16.930273940696196,0.5268969842135447,5005.73,51.64502006153704,38.73180331081677,5120.499,5078.5185,UP,5005.73,49.831145657474224,9.942762863381231,NORMAL,26000.0,,
80,2026-03-16 22:05:00.776067,XAUUSD,5005.73,25.0046737345616,45.74372475163838,5004.247,5047.76,0.0,-16.930273940696196,0.5268969842135447,5005.73,51.64502006153704,38.73180331081677,5120.499,5078.5185,UP,5005.73,49.831145657474224,9.942762863381231,NORMAL,26000.0,,
81,2026-03-16 23:05:00.083574,EURUSD,1.14979,0.0015152352728863819,57.8731209738694,1.1477430000000002,1.1470382,0.0,0.0009131650359123902,0.6765414246100996,1.14979,0.0034320796585729438,46.81267744747403,1.1559363999999999,1.1752103,DOWN,1.14979,45.2891504997924,0.0005851730102389784,NORMAL,5.0,,
82,2026-03-16 23:05:00.297043,GBPUSD,1.3315299999999999,0.0017347961230730435,60.30310673324859,1.328518,1.3285714,0.0,0.0007332589169223903,0.7515728554188995,1.3315299999999999,0.0038417368021283617,48.16352871587702,1.3357516,1.35206845,DOWN,1.3315299999999999,50.687698619734434,0.0006678492828480348,NORMAL,5.0,,
83,2026-03-16 23:05:00.325285,EURUSD,1.1498,0.0015152352728863819,57.92398139183551,1.1477435000000002,1.1470384,0.0,0.0009133245800719183,0.677337953570718,1.1498,0.0034320796585729438,46.82865010000691,1.1559366,1.17521035,DOWN,1.1498,45.39488635803887,0.0005851730102389784,NORMAL,5.0,,
84,2026-03-16 23:05:00.467092,USDJPY,159.157,0.19352148686251153,47.780440737085115,159.1963,159.33044,0.0,-0.06727017999350733,0.43600030763751774,159.157,0.3992104164097287,53.98665599169316,158.41022,155.997945,UP,159.157,54.46492183831075,0.08539431471254394,NORMAL,500.0,,
85,2026-03-16 23:05:00.561466,GBPUSD,1.33125,0.0016451168081596434,58.93138832373387,1.3287645,1.3285148,0.0,0.0008286666158187775,0.7079415302613279,1.33125,0.0038624510954167824,47.72696450337325,1.335746,1.35206705,DOWN,1.33125,47.73290945522819,0.0006256380379798426,NORMAL,5.0,,
86,2026-03-16 23:05:00.712301,XAUUSD,5004.07,24.470054182092944,45.24044438001688,5003.649,5045.7339999999995,0.0,-15.863145031760883,0.5077948298963072,5004.07,49.20751721142203,38.5472560271682,5117.758,5077.0487,UP,5004.07,48.85275186125063,9.895123405050962,NORMAL,14000.0,,
87,2026-03-16 23:05:00.796183,USDJPY,159.157,0.19352148686251153,47.780440737085115,159.1963,159.33044,0.0,-0.06727017999350733,0.43600030763751774,159.157,0.3992104164097287,53.98665599169316,158.41022,155.997945,UP,159.157,54.46492183831075,0.08539431471254394,NORMAL,500.0,,
88,2026-03-16 23:05:01.232832,XAUUSD,5005.39,23.02647888337197,45.89691769693597,5003.648999999999,5043.917,0.0,-14.871183831978689,0.5322127120835454,5005.39,49.20751721142203,38.69385418614156,5117.7844000000005,5077.0553,UP,5005.39,50.33340382963977,9.225876181623828,NORMAL,14000.0,,
