id,time,scan_number,symbol,timeframe,price,rsi_14,atr_14,macd,macd_signal,bb_position,sma_20,sma_50,ema_12,ema_26,volatility_10,return_1,return_5,volume_ratio,h1_trend,h4_trend,signal_fired,signal_action,signal_strategy,feat_return_1,feat_return_2,feat_return_3,feat_return_5,feat_return_10,feat_return_20,feat_sma_10,feat_close_vs_sma_10,feat_sma_20,feat_close_vs_sma_20,feat_sma_50,feat_close_vs_sma_50,feat_sma_100,feat_close_vs_sma_100,feat_sma_200,feat_close_vs_sma_200,feat_ema_12,feat_ema_26,feat_ema_50,feat_sma_10_50_diff,feat_sma_20_100_diff,feat_sma_50_200_diff,feat_ema_12_26_diff,feat_rsi_7,feat_rsi_14,feat_rsi_21,feat_macd_line,feat_macd_signal,feat_macd_hist,feat_roc_5,feat_roc_10,feat_roc_20,feat_atr_7,feat_atr_7_pct,feat_atr_14,feat_atr_14_pct,feat_atr_28,feat_atr_28_pct,feat_bb_width,feat_bb_position,feat_volatility_10,feat_volatility_20,feat_candle_body_ratio,feat_candle_direction,feat_upper_shadow_ratio,feat_lower_shadow_ratio,feat_consecutive_direction,feat_price_position_10,feat_price_position_20,feat_price_position_50,feat_dist_from_high_20,feat_dist_from_low_20,feat_volume_ratio,feat_volume_change,feat_hour,feat_day_of_week,feat_session_london,feat_session_ny,feat_session_asia,feat_hour_sin,feat_hour_cos,feat_dow_sin,feat_dow_cos,feat_rsi_14_lag1,feat_macd_hist_lag1,feat_return_1_lag1,feat_rsi_14_lag2,feat_macd_hist_lag2,feat_return_1_lag2,feat_rsi_14_lag3,feat_macd_hist_lag3,feat_return_1_lag3,feat_rsi_14_change,feat_macd_hist_change,feat_rsi_14_dist_50,feat_rsi_7_dist_50,feat_atr_ratio_20,feat_spread_vs_atr,feat_price_vs_high_20_atr,feat_price_vs_low_20_atr,feat_macd_hist_vs_atr,feat_body_vs_atr
868,2026-03-19 12:05:04.772805,2,NZDUSD,M15,0.58101,43.556257155563735,0.0021063437030554486,,-0.0007458869437103899,0.4744009647868204,-0.00020563402821582814,-0.004585680055015685,-0.0010005544280130617,,0.08160991963509243,-0.000791098422962544,0.00048215177449084656,0.14957615531856713,DOWN,DOWN,0,,,-0.000791,-0.000929,-0.002061,0.000482,-0.001289,-0.00512,0.581474,-0.000798,0.58113,-0.000206,0.583687,-0.004586,0.583164,-0.003694,0.586872,-0.009989,0.581438,0.58202,0.582828,-0.003791,-0.003489,-0.005428,-0.001001,43.468281,43.556257,43.766887,-0.000582,-0.000746,0.000164,0.048215,-0.128919,-0.511986,0.001163,0.002002,0.001224,0.002106,0.001207,0.002078,0.008033,0.474401,0.08161,0.129239,0.638889,-1.0,0.041667,0.319444,-3.0,0.272727,0.403101,0.294785,-0.006626,0.004475,0.149576,-0.840803,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,45.956171,0.000201,-0.000138,46.36876,0.00021,-0.001134,49.793402,0.000209,0.001703,-2.399914,-3.8e-05,,,,,,,,
869,2026-03-19 12:05:05.100817,2,USDCHF,M15,0.79483,70.26740884879206,0.0017104951291633727,,0.0014507290202191508,0.9359531556534583,0.0027110527437898316,0.007764872529148415,0.001966244286329386,,0.07890386277230757,0.0002894538132394153,0.0035352196255191704,0.19211866678581002,UP,UP,0,,,0.000289,-0.000817,0.001525,0.003535,0.004055,0.006853,0.793253,0.001988,0.792681,0.002711,0.788706,0.007765,0.788684,0.007793,0.784378,0.013325,0.793271,0.791715,0.790118,0.005765,0.005068,0.005517,0.001966,70.821583,70.267409,68.360607,0.001557,0.001451,0.000106,0.353522,0.405498,0.685313,0.001531,0.001926,0.00136,0.00171,0.00123,0.001548,0.006219,0.935953,0.078904,0.081471,0.261364,1.0,0.647727,0.090909,1.0,0.784444,0.851908,0.918281,-0.00122,0.00702,0.192119,-0.81882,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,69.442641,9.8e-05,-0.001106,77.034621,8.1e-05,0.002344,70.760657,-6.5e-05,0.001401,0.824768,8e-06,,,,,,,,
870,2026-03-19 12:58:22.979519,1,EURUSD,M15,1.14872,51.671896759137475,0.0015879225063772805,,-0.001191030707141321,0.7646434831174355,0.0013690456213422218,-0.001726070477416529,-0.000730759506827508,,0.08006893102375566,0.0006707609216429766,0.00303866438475775,2.186633688875148,DOWN,DOWN,0,,,0.000671,0.001185,0.00061,0.003039,0.000453,-0.002033,1.14698,0.001517,1.14715,0.001369,1.150706,-0.001726,1.148837,-0.000102,1.153258,-0.003935,1.147443,1.148282,1.149208,-0.003238,-0.001469,-0.002213,-0.000731,61.767659,51.671897,49.29163,-0.000839,-0.001191,0.000352,0.303866,0.045288,-0.203291,0.001937,0.001686,0.001824,0.001588,0.00172,0.001497,0.005173,0.764643,0.080069,0.094881,0.281022,1.0,0.094891,0.624088,2.0,0.944681,0.53949,0.395018,-0.003299,0.003865,2.186634,1.000189,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,48.417106,0.000243,0.000514,45.820947,0.000145,-0.000575,48.348596,5.7e-05,0.002559,3.254791,0.000109,,,,,,,,
871,2026-03-19 12:58:23.843298,1,GBPUSD,M15,1.32871,48.48115503299179,0.001582646491866639,,-0.0014572310476687613,0.6241186968464206,0.0007290573017951379,-0.0024552913841674366,-0.0008030255773650294,,0.07772413681094875,-0.0003761632849587082,0.0018170851240293384,1.452476390441651,DOWN,DOWN,0,,,-0.000376,0.000618,0.000158,0.001817,8e-06,-0.003607,1.327436,0.00096,1.327742,0.000729,1.33198,-0.002455,1.329927,-0.000915,1.334726,-0.004507,1.327984,1.329052,1.330241,-0.003412,-0.001643,-0.002057,-0.000803,55.360647,48.481155,47.066245,-0.001067,-0.001457,0.00039,0.181709,0.000753,-0.3607,0.002244,0.001689,0.002103,0.001583,0.001976,0.001487,0.005874,0.624119,0.077724,0.101412,0.158228,-1.0,0.566456,0.275316,-1.0,0.64441,0.395992,0.322205,-0.004764,0.003123,1.452476,0.277582,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,50.181772,0.000328,0.000994,45.494818,0.000174,-0.000459,47.408776,7.1e-05,0.002415,-1.700617,6.2e-05,,,,,,,,
872,2026-03-19 12:58:24.338986,1,USDJPY,M15,158.917,30.931781059682066,0.0013085959187395504,,0.0387091312683087,-0.01096385522325014,-0.0038125637830260196,-0.001955305192530433,-0.0003990992703134334,,0.06838349270093796,-0.000886469086748165,-0.0019907808633834456,1.9074359025599008,UP,UP,1,BUY,bollinger_bounce,-0.000886,-0.001301,-0.00147,-0.001991,-0.004654,-0.003461,159.3341,-0.002618,159.5252,-0.003813,159.22834,-0.001955,159.273,-0.002235,158.88307,0.000214,159.29108,159.354678,159.311447,0.000664,0.001583,0.002173,-0.000399,13.864974,30.931781,38.326939,-0.063598,0.038709,-0.102307,-0.199078,-0.465364,-0.346149,0.230989,0.001454,0.207958,0.001309,0.19628,0.001235,0.007462,-0.010964,0.068383,0.0674,0.322727,-1.0,0.531818,0.145455,-7.0,0.067298,0.061361,0.263356,-0.00616,0.000403,1.907436,1.353304,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,34.924341,-0.094884,-0.000415,37.000163,-0.090396,-0.00017,37.854874,-0.083675,-0.000195,-3.99256,-0.007423,,,,,,,,
873,2026-03-19 12:58:24.842330,1,XAUUSD,M15,4605.34,10.829360924591654,0.008070187442897421,,-55.378556076456704,-0.05793678745541215,-0.039320193469340625,-0.06123224748991418,-0.01511799986901732,,0.30919543530764576,-0.009923680533161283,-0.025912412618843694,1.0116453206374751,DOWN,DOWN,0,,,-0.009924,-0.015747,-0.019934,-0.025912,-0.052155,-0.052888,4736.381,-0.027667,4793.8345,-0.03932,4905.7288,-0.061232,4967.5827,-0.072921,5059.4728,-0.089759,4730.922745,4803.542703,4871.807226,-0.03452,-0.034976,-0.030387,-0.015118,4.861723,10.829361,14.823971,-72.619958,-55.378556,-17.241402,-2.591241,-5.215539,-5.288832,44.025967,0.00956,37.165957,0.00807,31.151013,0.006764,0.070474,-0.057937,0.309195,0.363855,0.852132,-1.0,0.041905,0.105963,-10.0,0.021552,0.019164,0.013291,-0.063791,0.001246,1.011645,-0.156052,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,12.987954,-14.574742,-0.005882,14.598921,-13.058346,-0.004254,15.931799,-11.659079,-0.002187,-2.158593,-2.66666,,,,,,,,
874,2026-03-19 12:58:25.321699,1,AUDUSD,M15,0.70153,36.79894401504214,0.0024701541737846525,,-0.001153793153196428,0.09134823213433212,-0.003412969283276414,-0.008546907081286973,-0.0014927550579028706,,0.14708812349466133,-0.003890553338918301,-0.0015371258592959958,1.174350860184567,DOWN,UP,0,,,-0.003891,-0.005021,-0.006022,-0.001537,-0.004216,-0.009208,0.703839,-0.003281,0.703932,-0.003413,0.707578,-0.008547,0.705885,-0.006169,0.708015,-0.009159,0.70394,0.704992,0.706029,-0.005284,-0.002766,-0.000618,-0.001493,32.705632,36.798944,38.926217,-0.001052,-0.001154,0.000101,-0.153713,-0.421576,-0.920839,0.001891,0.002695,0.001733,0.00247,0.001634,0.002329,0.008352,0.091348,0.147088,0.146471,0.853125,-1.0,0.00625,0.140625,-3.0,0.085714,0.05632,0.04,-0.010748,0.000641,1.174351,0.245151,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,45.451023,0.000288,-0.001135,48.545512,0.0003,-0.001006,51.431244,0.00023,0.002984,-8.652079,-0.000187,,,,,,,,
875,2026-03-19 12:58:25.761890,1,USDCAD,M15,1.3742,62.18348884531604,0.0009035888127159301,,0.0008243539834999189,0.8474217492172889,0.00105080467598976,0.0023540951876063042,0.0006371213743416958,,0.03960962506547336,0.00046594251434251,0.0004076759558546694,1.2541644611887786,UP,DOWN,0,,,0.000466,0.000524,0.000575,0.000408,0.001355,0.003205,1.373349,0.00062,1.372758,0.001051,1.370973,0.002354,1.370273,0.002866,1.364523,0.007092,1.373233,1.372359,1.371303,0.001733,0.001813,0.004726,0.000637,65.248142,62.183489,60.503291,0.000874,0.000824,5e-05,0.040768,0.135535,0.320482,0.00127,0.000924,0.001242,0.000904,0.00123,0.000895,0.003025,0.847422,0.03961,0.047187,0.441379,1.0,0.42069,0.137931,3.0,0.788194,0.892794,0.910029,-0.000444,0.003697,1.254164,0.152504,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,59.052221,3.4e-05,5.8e-05,58.654857,5.9e-05,5.1e-05,58.326275,9.1e-05,-0.000778,3.131268,1.6e-05,,,,,,,,
876,2026-03-19 12:58:26.440072,1,NZDUSD,M15,0.58089,42.970861850945816,0.002228513213562856,,-0.0007478014736249495,0.4500210175083286,-0.00040180787732727654,-0.004787177723844451,-0.0010170172422074282,,0.0828837747564633,-0.0009974719246049757,0.00027551529970915034,1.7784080925726047,DOWN,DOWN,0,,,-0.000997,-0.001135,-0.002267,0.000276,-0.001495,-0.005325,0.581462,-0.000984,0.581124,-0.000402,0.583684,-0.004787,0.583163,-0.003898,0.586872,-0.010192,0.581419,0.582011,0.582823,-0.003807,-0.003498,-0.005431,-0.001017,42.220723,42.970862,43.37261,-0.000592,-0.000748,0.000156,0.027552,-0.149546,-0.532534,0.001304,0.002246,0.001295,0.002229,0.001243,0.002139,0.00804,0.450021,0.082884,0.129561,0.339181,-1.0,0.017544,0.643275,-3.0,0.37931,0.384496,0.281179,-0.006834,0.004269,1.778408,1.061991,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,45.956171,0.000201,-0.000138,46.36876,0.00021,-0.001134,49.793402,0.000209,0.001703,-2.985309,-4.6e-05,,,,,,,,
877,2026-03-19 12:58:27.091371,1,USDCHF,M15,0.79379,63.26244694466839,0.0018153181760182126,,0.0014341364276265827,0.7509696653366879,0.0014647458016297254,0.006472799660193901,0.0018616364433927304,,0.08640322189191486,-0.0010193808205386512,0.00222213805032645,2.0534340844690324,UP,UP,0,,,-0.001019,-0.002125,0.000214,0.002222,0.002741,0.005536,0.793149,0.000808,0.792629,0.001465,0.788685,0.006473,0.788673,0.006488,0.784373,0.012006,0.793111,0.791637,0.790077,0.00566,0.005016,0.005498,0.001862,58.715059,63.262447,63.421526,0.001474,0.001434,4e-05,0.222214,0.274121,0.553571,0.001694,0.002134,0.001441,0.001815,0.001271,0.001601,0.005836,0.75097,0.086403,0.084849,0.40099,-1.0,0.39604,0.20297,-2.0,0.553333,0.69313,0.830666,-0.002532,0.005719,2.053434,1.13736,14.0,3.0,1.0,1.0,0.0,-0.5,-0.866025,-0.587785,-0.809017,69.442641,9.8e-05,-0.001106,77.034621,8.1e-05,0.002344,70.760657,-6.5e-05,0.001401,-6.180194,-5.9e-05,,,,,,,,
878,2026-03-19 13:05:01.129754,2,EURUSD,M15,1.14941,54.44849153115872,0.0015568868524991296,,-0.0010770776303521985,1.003367085132591,0.002068808591178801,-0.0011049105338800224,-0.0005404443674597311,,0.07869492189683824,0.0006093792166865786,0.003772629225650581,0.24160502368154968,DOWN,DOWN,1,SELL,bollinger_bounce,0.000609,0.001272,0.001787,0.003773,0.001699,-0.001945,1.147174,0.001949,1.147037,0.002069,1.150681,-0.001105,1.148878,0.000463,1.153221,-0.003305,1.147744,1.148365,1.149216,-0.003048,-0.001602,-0.002203,-0.00054,66.193589,54.448492,51.272054,-0.000621,-0.001077,0.000456,0.377263,0.169941,-0.194504,0.001852,0.001611,0.00179,0.001557,0.001706,0.001485,0.00411,1.003367,0.078695,0.095073,0.522388,1.0,0.052239,0.425373,3.0,0.986538,0.623329,0.456406,-0.002697,0.004463,0.241605,-0.894927,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,51.632261,0.000351,0.000662,48.417106,0.000243,0.000514,45.820947,0.000145,-0.000575,2.81623,0.000105,,,,,,,,
879,2026-03-19 13:05:01.436777,2,GBPUSD,M15,1.33038,54.07529635522453,0.0015397006259600212,,-0.001295861441015163,0.970332893396343,0.002085701308590995,-0.0011994195698185742,-0.0005454657766551895,,0.0768145067798548,0.00037597377206965987,0.0038330943937221473,0.25830291559641294,DOWN,DOWN,0,,,0.000376,0.00088,0.001875,0.003833,0.001687,-0.002841,1.327777,0.00196,1.327611,0.002086,1.331978,-0.001199,1.329982,0.000299,1.334736,-0.003263,1.328505,1.32923,1.33029,-0.003154,-0.001783,-0.002066,-0.000545,65.656089,54.075296,50.967154,-0.000725,-0.001296,0.000571,0.383309,0.168657,-0.284072,0.002115,0.00159,0.002048,0.00154,0.001953,0.001468,0.004435,0.970333,0.076815,0.101824,0.373134,1.0,0.276119,0.350746,3.0,0.903727,0.555344,0.451863,-0.003503,0.004375,0.258303,-0.891266,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,52.41832,0.000465,0.000504,50.181772,0.000328,0.000994,45.494818,0.000174,-0.000459,1.656976,0.000106,,,,,,,,
880,2026-03-19 13:05:01.806206,2,USDJPY,M15,158.819,28.51163814204763,0.0012716433662751424,,0.011382175696417439,-0.0013252143651806742,-0.004241186817555089,-0.002534189577478109,-0.0006102634001995035,,0.0682549543833545,-0.0005474934867155667,-0.002280408588910765,0.21703677111646752,UP,UP,1,BUY,bollinger_bounce,-0.000547,-0.001503,-0.001917,-0.00228,-0.00508,-0.003664,159.2519,-0.002718,159.49545,-0.004241,159.2225,-0.002534,159.26774,-0.002818,158.883515,-0.000406,159.21702,159.314244,159.291721,0.000185,0.00143,0.002134,-0.00061,11.754881,28.511638,36.322003,-0.097224,0.011382,-0.108606,-0.228041,-0.50805,-0.366367,0.215705,0.001358,0.201961,0.001272,0.193699,0.00122,0.00846,-0.001325,0.068255,0.067833,0.701613,-1.0,0.274194,0.024194,-8.0,0.003036,0.002778,0.189616,-0.006781,1.9e-05,0.217037,-0.891842,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,30.658351,-0.103009,-0.000956,34.924341,-0.094884,-0.000415,37.000163,-0.090396,-0.00017,-2.146713,-0.005596,,,,,,,,
881,2026-03-19 13:05:02.114231,2,XAUUSD,M15,4552.49,9.051792959047177,0.0097048192879126,,-61.37179408920868,-0.05618973947082581,-0.0467126486170916,-0.07015205013285473,-0.0174322189700787,,0.3880092261382134,-0.004807103758241338,-0.033299995116057524,0.24583435133154166,DOWN,DOWN,0,,,-0.004807,-0.021286,-0.027042,-0.0333,-0.061509,-0.068436,4703.458,-0.032097,4775.5695,-0.046713,4895.951,-0.070152,4961.7669,-0.082486,5056.31415,-0.099643,4699.454276,4782.829609,4858.122244,-0.039317,-0.037526,-0.031715,-0.017432,3.654989,9.051793,12.920951,-83.375333,-61.371794,-22.003539,-3.33,-6.150868,-6.84356,56.378788,0.012384,44.181093,0.009705,34.960581,0.007679,0.083987,-0.05619,0.388009,0.393701,0.305799,-1.0,0.0,0.694201,-11.0,0.142125,0.125886,0.094386,-0.076141,0.010965,0.245834,-0.875217,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,9.746419,-19.210815,-0.016558,12.987954,-14.574742,-0.005882,14.598921,-13.058346,-0.004254,-0.694626,-2.792724,,,,,,,,
882,2026-03-19 13:05:02.778495,2,AUDUSD,M15,0.70113,35.6648722624774,0.0024111622205742304,,-0.0011539663651667742,-0.010268750990194616,-0.00351334987677697,-0.008931252088491467,-0.0016701368970722268,,0.1396641535511065,-0.0010685587279876119,-0.0036238062755796774,0.24002670973912885,DOWN,UP,1,SELL,macd_crossover,-0.001069,-0.004459,-0.005588,-0.003624,-0.004939,-0.009829,0.703526,-0.003406,0.703602,-0.003513,0.707448,-0.008931,0.705862,-0.006704,0.708026,-0.00974,0.703553,0.70473,0.70585,-0.005544,-0.003202,-0.000816,-0.00167,30.772201,35.664872,38.094366,-0.001177,-0.001154,-2.3e-05,-0.362381,-0.49389,-0.982926,0.001783,0.002544,0.001691,0.002411,0.001616,0.002305,0.006885,-0.010269,0.139664,0.143086,0.657895,-1.0,0.140351,0.201754,-4.0,0.042357,0.028152,0.020122,-0.011325,0.000328,0.240027,-0.880492,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,37.716052,0.000124,-0.003394,45.451023,0.000288,-0.001135,48.545512,0.0003,-0.001006,-2.05118,-0.000147,,,,,,,,
883,2026-03-19 13:05:03.080695,2,USDCAD,M15,1.37247,51.681696646769836,0.0009106980883825567,,0.0007698437347311893,0.37665413385268043,-0.00025167256634275295,0.001088128170090474,0.00047512619290205005,,0.042730897038064146,-0.00011656455126285437,-0.001462371224026482,0.32194286603876393,UP,DOWN,0,,,-0.000117,-0.000794,-0.000735,-0.001462,-0.000138,0.001993,1.373173,-0.000512,1.372816,-0.000252,1.370978,0.001088,1.370319,0.00157,1.364602,0.005766,1.372912,1.37226,1.371289,0.001601,0.001822,0.004673,0.000475,43.83209,51.681697,53.519188,0.000652,0.00077,-0.000118,-0.146237,-0.013842,0.199308,0.001275,0.000929,0.00125,0.000911,0.001236,0.000901,0.00204,0.376654,0.042731,0.04906,0.242424,-1.0,0.742424,0.015152,-2.0,0.130112,0.588752,0.654867,-0.001705,0.002441,0.321943,-0.860797,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,52.710086,-5e-05,-0.000677,59.052221,3.4e-05,5.8e-05,58.654857,5.9e-05,5.1e-05,-1.02839,-6.8e-05,,,,,,,,
884,2026-03-19 13:05:03.559718,2,NZDUSD,M15,0.58056,41.39799492737765,0.0021615550414556413,,-0.0007268327910853777,0.40070590479439905,-0.0006584128377594398,-0.005230865395687136,-0.001081917611112656,,0.08486888917503402,-0.00020665426741062198,-0.0011355424796118951,0.2478806462418511,DOWN,DOWN,0,,,-0.000207,-0.001565,-0.001702,-0.001136,-0.002337,-0.005839,0.581305,-0.001282,0.580943,-0.000658,0.583613,-0.005231,0.583149,-0.004439,0.586838,-0.010698,0.58126,0.581889,0.582726,-0.003954,-0.003783,-0.005496,-0.001082,38.959446,41.397995,42.305494,-0.00063,-0.000727,9.7e-05,-0.113554,-0.233709,-0.583934,0.001224,0.002108,0.001255,0.002162,0.001225,0.002109,0.006631,0.400706,0.084869,0.1303,0.162162,-1.0,0.094595,0.743243,-4.0,0.265517,0.333333,0.243764,-0.007407,0.003703,0.247881,-0.866741,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,41.983413,0.000142,-0.001359,45.956171,0.000201,-0.000138,46.36876,0.00021,-0.001134,-0.585418,-4.5e-05,,,,,,,,
885,2026-03-19 13:05:04.094007,2,USDCHF,M15,0.79335,60.09319061316164,0.0017757212538367596,,0.0014260402580089618,0.6390911177600168,0.0006905881351282748,0.005763410368966205,0.0017537295920754873,,0.08805947816394959,-0.0006550190837290026,0.0010599235340877922,0.2620002497883737,UP,UP,1,SELL,macd_crossover,-0.000655,-0.001573,-0.002678,0.00106,0.001654,0.004291,0.793288,7.8e-05,0.792802,0.000691,0.788804,0.005763,0.788722,0.005868,0.784437,0.011363,0.793158,0.79177,0.790208,0.005685,0.005174,0.005567,0.001754,53.40123,60.093191,61.174104,0.001389,0.001426,-3.7e-05,0.105992,0.165396,0.429136,0.001593,0.002008,0.001409,0.001776,0.001261,0.001589,0.004965,0.639091,0.088059,0.085549,0.525253,-1.0,0.424242,0.050505,-3.0,0.455556,0.615987,0.793597,-0.003088,0.004954,0.262,-0.877847,15.0,3.0,1.0,1.0,0.0,-0.707107,-0.707107,-0.587785,-0.809017,63.823445,4.5e-05,-0.000919,69.442641,9.8e-05,-0.001106,77.034621,8.1e-05,0.002344,-3.730254,-8.2e-05,,,,,,,,
886,2026-03-19 14:05:03.092941,3,EURUSD,M15,1.15144,60.42987302432015,0.0017825914866754378,,-0.0008584315092961173,1.0751251662980283,0.0035708589323332407,0.0006340431093697493,-0.00011704567419039865,,0.09862983285851024,-0.0002865155369561334,0.0029790421769655406,0.324405808753329,DOWN,DOWN,1,SELL,bollinger_bounce,-0.000287,0.002377,0.00304,0.002979,0.003976,0.003276,1.147866,0.003114,1.147343,0.003571,1.15071,0.000634,1.148957,0.002161,1.153218,-0.001542,1.14862,1.148754,1.149392,-0.002472,-0.001405,-0.002175,-0.000117,72.422106,60.429873,56.04161,-0.000134,-0.000858,0.000724,0.297904,0.3976,0.327617,0.002324,0.002018,0.002053,0.001783,0.001847,0.001604,0.006209,1.075125,0.09863,0.085503,0.231343,-1.0,0.701493,0.067164,-1.0,0.848341,0.848341,0.637011,-0.001112,0.006218,0.324406,-0.895911,16.0,3.0,0.0,1.0,0.0,-0.866025,-0.5,-0.587785,-0.809017,61.923092,0.000607,0.002664,51.632261,0.000351,0.000662,48.417106,0.000243,0.000514,-1.493219,0.000117,,,,,,,,
887,2026-03-19 14:05:03.509541,3,GBPUSD,M15,1.33559,66.38077746741124,0.0019109739134442428,,-0.0009420487708392202,1.1740131813561205,0.005582091530038211,0.0026063757114611033,0.0001341066498090034,,0.11451772152811214,0.0004419475655430549,0.005336846066992917,0.3247182442165918,DOWN,DOWN,1,SELL,bollinger_bounce,0.000442,0.004294,0.0048,0.005337,0.006299,0.005027,1.329075,0.004902,1.328176,0.005582,1.332118,0.002606,1.330122,0.004111,1.334788,0.000601,1.330197,1.330018,1.330672,-0.002284,-0.001463,-0.002,0.000134,80.513255,66.380777,60.688028,0.000178,-0.000942,0.00112,0.533685,0.629883,0.502668,0.003048,0.002282,0.002552,0.001911,0.002217,0.00166,0.008282,1.174013,0.114518,0.0994,0.186709,1.0,0.582278,0.231013,4.0,0.857032,0.857032,0.856366,-0.001378,0.008259,0.324718,-0.893526,16.0,3.0,0.0,1.0,0.0,-0.866025,-0.5,-0.587785,-0.809017,65.255203,0.000866,0.00385,52.41832,0.000465,0.000504,50.181772,0.000328,0.000994,1.125574,0.000255,,,,,,,,
888,2026-03-19 14:05:04.243936,3,USDJPY,M15,158.171,18.698445419390566,0.0015503088706209922,,-0.040510845094883924,-0.10596057985512274,-0.007633587786259561,-0.006422127154047079,-0.0013198886120284548,,0.11314041694374317,-0.00033496814642530737,-0.0061576741585036565,0.3019994857900045,UP,UP,1,BUY,bollinger_bounce,-0.000335,-0.004625,-0.005577,-0.006158,-0.009289,-0.009766,159.0441,-0.00549,159.3877,-0.007634,159.19336,-0.006422,159.24869,-0.006767,158.879525,-0.00446,158.978639,159.18875,159.225353,-0.000938,0.000873,0.001975,-0.00132,5.771676,18.698445,26.921603,-0.210111,-0.040511,-0.169601,-0.615767,-0.928884,-0.976642,0.293176,0.001854,0.245214,0.00155,0.216504,0.001369,0.012597,-0.105961,0.11314,0.08799,0.323171,-1.0,0.091463,0.585366,-9.0,0.055523,0.052718,0.052718,-0.010906,0.000607,0.301999,-0.882818,16.0,3.0,0.0,1.0,0.0,-0.866025,-0.5,-0.587785,-0.809017,19.279264,-0.146577,-0.004292,30.658351,-0.103009,-0.000956,34.924341,-0.094884,-0.000415,-0.580818,-0.023023,,,,,,,,
889,2026-03-19 14:05:04.696996,3,XAUUSD,M15,4629.1,24.3234010288932,0.00988422054351524,,-63.926382752032104,0.13975280887004785,-0.028715737738351902,-0.05333639869296575,-0.01644727346244703,,0.5767257774957341,0.0016228146096590734,-0.014877601877842372,0.20202204498856244,DOWN,DOWN,1,BUY,rsi_reversal,0.001623,0.01194,-0.004816,-0.014878,-0.045513,-0.053439,4688.296,-0.012626,4765.958,-0.028716,4889.9102,-0.053336,4957.8651,-0.066312,5053.9456,-0.084062,4697.627109,4776.182285,4851.744894,-0.041231,-0.038708,-0.032457,-0.016447,27.507234,24.323401,24.630387,-78.555176,-63.926383,-14.628793,-1.48776,-4.551294,-5.343895,57.302226,0.012379,45.755045,0.009884,36.137104,0.007807,0.079711,0.139753,0.576726,0.462554,0.33542,1.0,0.627907,0.036673,2.0,0.360238,0.319077,0.239237,-0.058331,0.027334,0.202022,-0.906732,16.0,3.0,0.0,1.0,0.0,-0.866025,-0.5,-0.587785,-0.809017,22.49158,-17.5931,0.010301,9.746419,-19.210815,-0.016558,12.987954,-14.574742,-0.005882,1.831821,2.964307,,,,,,,,
890,2026-03-19 14:05:05.004072,3,AUDUSD,M15,0.70473,49.08392586254984,0.002724360397131684,,-0.0010521266870532288,0.7430870039749895,0.0014338068637996116,-0.0037805815174461405,-0.0011681540633460353,,0.1606711239027483,0.0011364766383021863,-0.001487715718779259,0.28964493761034393,DOWN,UP,0,,,0.001136,0.004061,0.000653,-0.001488,0.001407,-0.000596,0.703905,0.001172,0.703721,0.001434,0.707404,-0.003781,0.705902,-0.00166,0.708057,-0.004699,0.704098,0.704922,0.705911,-0.004947,-0.00309,-0.000922,-0.001168,54.093465,49.083926,47.683062,-0.000823,-0.001052,0.000229,-0.148772,0.140677,-0.059562,0.002196,0.003117,0.00192,0.002724,0.001738,0.002466,0.005898,0.743087,0.160671,0.138874,0.412371,1.0,0.474227,0.113402,2.0,0.75,0.75,0.387097,-0.00227,0.006811,0.289645,-0.90098,16.0,3.0,0.0,1.0,0.0,-0.866025,-0.5,-0.587785,-0.809017,46.177076,0.000156,0.002921,37.716052,0.000124,-0.003394,45.451023,0.000288,-0.001135,2.906849,7.3e-05,,,,,,,,
