id,time,symbol,action,price,stop_loss,take_profit,atr,rsi,strategy,status,reason,ml_confidence,ml_threshold,ticket,strategy_version,feat_return_1,feat_return_2,feat_return_3,feat_return_5,feat_return_10,feat_return_20,feat_sma_10,feat_close_vs_sma_10,feat_sma_20,feat_close_vs_sma_20,feat_sma_50,feat_close_vs_sma_50,feat_sma_100,feat_close_vs_sma_100,feat_sma_200,feat_close_vs_sma_200,feat_ema_12,feat_ema_26,feat_ema_50,feat_sma_10_50_diff,feat_sma_20_100_diff,feat_sma_50_200_diff,feat_ema_12_26_diff,feat_rsi_7,feat_rsi_14,feat_rsi_21,feat_macd_line,feat_macd_signal,feat_macd_hist,feat_roc_5,feat_roc_10,feat_roc_20,feat_atr_7,feat_atr_7_pct,feat_atr_14,feat_atr_14_pct,feat_atr_28,feat_atr_28_pct,feat_bb_width,feat_bb_position,feat_volatility_10,feat_volatility_20,feat_candle_body_ratio,feat_candle_direction,feat_upper_shadow_ratio,feat_lower_shadow_ratio,feat_consecutive_direction,feat_price_position_10,feat_price_position_20,feat_price_position_50,feat_dist_from_high_20,feat_dist_from_low_20,feat_volume_ratio,feat_volume_change,feat_hour,feat_day_of_week,feat_session_london,feat_session_ny,feat_session_asia,feat_hour_sin,feat_hour_cos,feat_dow_sin,feat_dow_cos,feat_rsi_14_lag1,feat_macd_hist_lag1,feat_return_1_lag1,feat_rsi_14_lag2,feat_macd_hist_lag2,feat_return_1_lag2,feat_rsi_14_lag3,feat_macd_hist_lag3,feat_return_1_lag3,feat_rsi_14_change,feat_macd_hist_change,feat_rsi_14_dist_50,feat_rsi_7_dist_50,feat_atr_ratio_20,feat_spread_vs_atr,feat_price_vs_high_20_atr,feat_price_vs_low_20_atr,feat_macd_hist_vs_atr,feat_body_vs_atr
88,2026-03-18 11:47:07.894783,XAUUSD,BUY,4937.04,4924.35834,4956.0625,12.68166,17.56,bollinger_bounce,EXECUTED,,,,55791858719.0,,-0.000427,-0.002292,-0.006672,-0.008208,-0.011085,-0.014443,4969.694,-0.006571,4982.3375,-0.009092,4992.6798,-0.011144,4998.7685,-0.012349,5004.39485,-0.013459,4966.674102,4979.737407,4988.45603,-0.004604,-0.003287,-0.002341,-0.002623,9.170625,17.564761,23.459228,-13.063305,-7.396074,-5.667231,-0.820828,-1.108489,-1.444288,15.86838,0.003214,12.681664,0.002569,10.482374,0.002123,0.016509,-0.050712,0.109307,0.092292,0.212702,-1.0,0.584677,0.202621,-3.0,0.037962,0.028792,0.028319,-0.015783,0.000468,0.302183,-0.849588,13.0,2.0,1.0,1.0,0.0,-0.258819,-0.965926,0.587785,-0.809017,18.096521,-5.111812,-0.001865,20.633927,-3.925999,-0.00439,29.809033,-2.577132,0.000471,-0.53176,-0.555418,,,,,,,,
89,2026-03-18 12:02:05.594879,XAUUSD,BUY,4923.11,4910.01794,4942.74808,13.09206,14.62,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) in 28min,,,,,-0.00144,-0.003248,-0.005107,-0.009008,-0.014015,-0.01729,4962.013,-0.00784,4977.665,-0.01096,4990.96,-0.013595,4997.8908,-0.014962,5004.03255,-0.016171,4959.08282,4975.074334,4985.636101,-0.0058,-0.004047,-0.002612,-0.003214,6.843477,14.617805,20.442986,-15.991514,-9.202337,-6.789177,-0.90079,-1.401537,-1.729035,16.132081,0.003277,13.092056,0.002659,10.778846,0.002189,0.019353,-0.066309,0.101883,0.093227,0.775109,-1.0,0.093886,0.131004,-4.0,0.016384,0.013619,0.012713,-0.017653,0.000244,0.328113,-0.83209,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,16.039161,-6.103105,-0.00181,18.096521,-5.111812,-0.001865,20.633927,-3.925999,-0.00439,-1.421356,-0.686072,,,,,,,,
90,2026-03-18 12:17:04.852625,EURUSD,SELL,1.15306,1.15417,1.15121,0.00092,50.0,macd_crossover,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) in 13min,,,,,-0.000355,-0.001386,-0.001126,-0.001576,-0.000693,-0.000598,1.153945,-0.000767,1.153456,-0.000343,1.153678,-0.000536,1.153473,-0.000358,1.151542,0.001318,1.153761,1.153716,1.153614,0.000231,-1.5e-05,0.001855,3.9e-05,41.382785,45.423091,46.79405,4.5e-05,5.8e-05,-1.4e-05,-0.157592,-0.069333,-0.059805,0.001107,0.00096,0.000924,0.000801,0.000771,0.000669,0.002679,0.371842,0.059768,0.05176,0.727273,-1.0,0.127273,0.145455,-2.0,0.057471,0.359375,0.359375,-0.002133,0.001197,0.303507,-0.861728,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,47.980807,5.8e-05,-0.001031,56.565056,0.000124,0.00026,54.666408,9.8e-05,0.000997,-2.557716,-7.1e-05,,,,,,,,
91,2026-03-18 12:17:06.429996,USDJPY,BUY,159.159,159.06415,159.63326,0.09485,67.62,sma_crossover,EXECUTED,,,,55792804572.0,,0.000346,0.001157,0.000874,0.001479,0.001561,0.002065,159.0222,0.00086,158.96635,0.001212,158.91028,0.001565,158.94372,0.001354,159.06402,0.000597,159.017823,158.959965,158.939906,0.000704,0.000142,-0.000967,0.000364,67.622274,62.718449,59.754217,0.057858,0.039595,0.018263,0.147869,0.156062,0.206509,0.104352,0.000656,0.094852,0.000596,0.087787,0.000552,0.002406,1.00375,0.039385,0.035969,0.982143,1.0,0.017857,0.0,2.0,0.996169,0.997619,0.998314,-6e-06,0.002633,0.289906,-0.878359,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,60.146051,0.013083,0.000811,53.097832,0.008814,-0.000283,56.324415,0.01394,-0.000396,2.572398,0.00518,,,,,,,,
92,2026-03-18 12:17:07.221666,USDJPY,SELL,159.159,159.25385,159.01672,0.09485,62.72,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) in 13min,,,,,0.000346,0.001157,0.000874,0.001479,0.001561,0.002065,159.0222,0.00086,158.96635,0.001212,158.91028,0.001565,158.94372,0.001354,159.06402,0.000597,159.017823,158.959965,158.939906,0.000704,0.000142,-0.000967,0.000364,67.622274,62.718449,59.754217,0.057858,0.039595,0.018263,0.147869,0.156062,0.206509,0.104352,0.000656,0.094852,0.000596,0.087787,0.000552,0.002406,1.00375,0.039385,0.035969,0.982143,1.0,0.017857,0.0,2.0,0.996169,0.997619,0.998314,-6e-06,0.002633,0.289906,-0.878359,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,60.146051,0.013083,0.000811,53.097832,0.008814,-0.000283,56.324415,0.01394,-0.000396,2.572398,0.00518,,,,,,,,
93,2026-03-18 12:17:09.045027,XAUUSD,BUY,4903.61,4889.52085,4924.74373,14.08915,11.71,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) in 13min,,,,,-0.00098,-0.005395,-0.007196,-0.013398,-0.01773,-0.021089,4951.693,-0.00971,4971.6485,-0.013685,4988.6802,-0.017053,4996.7428,-0.018639,5003.49215,-0.019962,4948.636232,4968.773135,4981.865904,-0.007414,-0.005022,-0.00296,-0.004053,4.896281,11.712937,17.228778,-20.136903,-11.576747,-8.560156,-1.339785,-1.772994,-2.108899,17.509335,0.003571,14.089154,0.002873,11.382841,0.002321,0.023782,-0.075436,0.121023,0.110326,0.46117,-1.0,0.393097,0.145733,-5.0,0.01688,0.014132,0.013309,-0.021625,0.00031,0.336846,-0.835396,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,12.352885,-7.726659,-0.00442,16.039161,-6.103105,-0.00181,18.096521,-5.111812,-0.001865,-0.639948,-0.833498,,,,,,,,
94,2026-03-18 12:17:10.752225,AUDUSD,BUY,0.70798,0.70723,0.7091,0.00075,29.67,bollinger_bounce,EXECUTED,,,,55792806756.0,,-0.000931,-0.002817,-0.00262,-0.003841,-0.00457,-0.004751,0.709917,-0.002728,0.710387,-0.003388,0.710879,-0.004078,0.710571,-0.003646,0.708678,-0.000985,0.709793,0.710351,0.710542,-0.001353,-0.000258,0.003106,-0.000786,22.431427,29.669483,34.192574,-0.000558,-0.000291,-0.000267,-0.384123,-0.456955,-0.475146,0.000895,0.001264,0.000746,0.001053,0.000661,0.000933,0.005031,-0.173548,0.072205,0.063421,0.891892,-1.0,0.067568,0.040541,-2.0,0.009036,0.008499,0.006849,-0.004944,4.2e-05,0.374097,-0.847403,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,33.12031,-0.000194,-0.001887,42.422513,-0.000126,0.000197,40.809713,-0.000139,0.000761,-3.450827,-7.3e-05,,,,,,,,
95,2026-03-18 12:17:12.058052,USDCAD,SELL,1.36986,1.37074,1.36839,0.00059,52.0,sma_crossover,EXECUTED,,,,55792807351.0,,0.000175,0.000716,0.000497,0.000336,0.000504,-0.000737,1.369463,0.00029,1.369734,9.2e-05,1.369776,6.1e-05,1.369721,0.000101,1.36907,0.000577,1.369555,1.369695,1.369725,-0.000228,1e-05,0.000515,-0.000102,56.892923,51.995036,51.145143,-0.000139,-0.000135,-5e-06,0.033591,0.050395,-0.073676,0.000689,0.000503,0.00059,0.000431,0.000531,0.000387,0.001765,0.551897,0.023065,0.023273,0.533333,1.0,0.133333,0.333333,2.0,0.785185,0.42915,0.451362,-0.001029,0.000774,0.341368,-0.855882,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,49.178065,-4.8e-05,0.000541,38.915296,-8.7e-05,-0.000219,42.116956,-6.4e-05,-0.000358,2.816971,4.3e-05,,,,,,,,
96,2026-03-18 12:17:13.094167,NZDUSD,BUY,0.58389,0.58332,0.58474,0.00057,30.73,bollinger_bounce,EXECUTED,,,,55792807908.0,,-0.000821,-0.002545,-0.00229,-0.003686,-0.004094,-0.003499,0.585364,-0.002518,0.585618,-0.002951,0.585915,-0.003456,0.585773,-0.003214,0.585162,-0.002173,0.58524,0.585609,0.585734,-0.00094,-0.000264,0.001287,-0.000631,22.395613,30.733958,35.348371,-0.00037,-0.000167,-0.000203,-0.368569,-0.409354,-0.349865,0.000683,0.00117,0.000569,0.000975,0.000503,0.000861,0.004281,-0.189241,0.066309,0.057123,0.888889,-1.0,0.0,0.111111,-2.0,0.023529,0.023529,0.017647,-0.004265,0.000103,0.317197,-0.874836,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,34.115929,-0.000145,-0.001725,43.46001,-8.9e-05,0.000256,41.240577,-9.3e-05,0.000462,-3.381971,-5.7e-05,,,,,,,,
97,2026-03-18 12:32:04.163965,GBPUSD,BUY,1.33284,1.33177,1.33444,0.00107,35.19,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 2min ago,,,,,-0.000615,-0.001483,-0.00232,-0.001461,-0.00235,-0.001768,1.33504,-0.001648,1.335151,-0.001731,1.335625,-0.002085,1.335312,-0.001852,1.333068,-0.000171,1.334851,1.335267,1.335378,-0.000438,-0.000121,0.001918,-0.000311,27.948477,35.19206,38.428464,-0.000415,-0.000184,-0.000231,-0.14609,-0.235033,-0.176753,0.001302,0.000977,0.00107,0.000803,0.000879,0.00066,0.002668,-0.148811,0.055538,0.047957,0.66129,-1.0,0.048387,0.290323,-3.0,0.077922,0.077922,0.072581,-0.003196,0.00027,0.374163,-0.832006,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,38.772163,-0.000118,-0.000869,44.752533,-8e-06,-0.000838,51.93442,5.1e-05,0.00012,-3.580104,-0.000114,,,,,,,,
98,2026-03-18 12:32:04.627296,USDJPY,SELL,159.26,159.3599,159.11015,0.0999,66.94,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 2min ago,,,,,0.000647,0.00098,0.001793,0.001113,0.001919,0.00289,159.0525,0.001305,158.9892,0.001703,158.9192,0.002144,158.94626,0.001974,159.064065,0.001232,159.054821,158.982053,158.952383,0.000839,0.00027,-0.000911,0.000458,73.937075,66.943922,63.097536,0.072768,0.046204,0.026564,0.111263,0.191878,0.289041,0.11275,0.000708,0.099903,0.000627,0.090608,0.000569,0.002716,1.127218,0.041131,0.036716,0.768657,1.0,0.19403,0.037313,3.0,0.932817,0.952381,0.963839,-0.000163,0.003265,0.581234,-0.661727,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,62.630739,0.018135,0.000333,60.146051,0.013083,0.000811,53.097832,0.008814,-0.000283,4.313183,0.008429,,,,,,,,
99,2026-03-18 12:32:05.487741,XAUUSD,BUY,4893.89,4879.6188,4915.29681,14.2712,10.54,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 2min ago,,,,,-0.001524,-0.00296,-0.007367,-0.011012,-0.019017,-0.021607,4941.981,-0.009731,4966.132,-0.014547,4986.3146,-0.018536,4995.6669,-0.020373,5003.01405,-0.021812,4939.920836,4963.071916,4978.331093,-0.008891,-0.005912,-0.003338,-0.004665,4.151888,10.543865,15.887672,-23.15108,-13.920331,-9.230749,-1.101168,-1.901675,-2.160749,17.317389,0.003539,14.271204,0.002916,11.578951,0.002366,0.027051,-0.037755,0.115712,0.110583,0.704762,-1.0,0.019048,0.27619,-6.0,0.029017,0.026049,0.023143,-0.022156,0.000593,0.4585,-0.767281,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,11.435809,-8.703746,-0.001438,12.352885,-7.726659,-0.00442,16.039161,-6.103105,-0.00181,-0.891943,-0.527002,,,,,,,,
100,2026-03-18 12:32:07.174919,AUDUSD,BUY,0.7072,0.70642,0.70836,0.00078,26.26,bollinger_bounce,EXECUTED,,,,55793290312.0,,-0.000777,-0.002032,-0.003916,-0.002961,-0.005429,-0.005708,0.709508,-0.003253,0.710172,-0.004186,0.710796,-0.005059,0.710554,-0.00472,0.708692,-0.002105,0.709364,0.710102,0.710403,-0.001812,-0.000536,0.002969,-0.001039,18.396244,26.260518,31.214794,-0.000738,-0.000383,-0.000355,-0.296067,-0.542852,-0.570818,0.000929,0.001313,0.000775,0.001097,0.000679,0.00096,0.006435,-0.150449,0.074011,0.065376,0.705128,-1.0,0.025641,0.269231,-3.0,0.050971,0.046771,0.039326,-0.006052,0.000297,0.472425,-0.788622,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,28.629961,-0.000282,-0.001256,33.12031,-0.000194,-0.001887,42.422513,-0.000126,0.000197,-2.369443,-7.3e-05,,,,,,,,
101,2026-03-18 12:32:07.914187,USDCAD,BUY,1.37019,1.36946,1.37141,0.00061,50.0,macd_crossover,EXECUTED,,,,55793290530.0,,0.000394,0.000416,0.000957,0.00038,0.000869,-0.00062,1.369561,0.000459,1.369681,0.000371,1.369797,0.000287,1.369724,0.00034,1.369073,0.000816,1.369626,1.369717,1.369735,-0.000172,-3.1e-05,0.000529,-6.7e-05,63.160834,55.788686,53.873604,-9.1e-05,-0.000129,3.7e-05,0.037965,0.086925,-0.061997,0.000716,0.000523,0.000612,0.000446,0.000544,0.000397,0.001554,0.738837,0.023918,0.024065,0.75,1.0,0.152778,0.097222,3.0,0.926667,0.562753,0.579767,-0.000788,0.001014,0.363123,-0.823786,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,49.548135,-1.8e-05,2.2e-05,49.178065,-4.8e-05,0.000541,38.915296,-8.7e-05,-0.000219,6.240551,5.5e-05,,,,,,,,
102,2026-03-18 12:32:09.122299,NZDUSD,BUY,0.58325,0.58266,0.58414,0.00059,26.99,bollinger_bounce,EXECUTED,,,,55793291181.0,,-0.000685,-0.001917,-0.003639,-0.002923,-0.005134,-0.004421,0.585039,-0.003058,0.585477,-0.003803,0.585852,-0.004442,0.585757,-0.00428,0.58516,-0.003265,0.584902,0.585418,0.585627,-0.001388,-0.000479,0.001182,-0.000881,18.065033,26.994416,32.118347,-0.000516,-0.00024,-0.000276,-0.292328,-0.513424,-0.4421,0.000712,0.001221,0.000594,0.001018,0.000518,0.000888,0.005761,-0.160131,0.068034,0.059624,0.701754,-1.0,0.052632,0.245614,-3.0,0.044164,0.042813,0.033981,-0.005366,0.00024,0.561737,-0.708367,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,29.282544,-0.000218,-0.001232,34.115929,-0.000145,-0.001725,43.46001,-8.9e-05,0.000256,-2.288128,-5.8e-05,,,,,,,,
103,2026-03-18 12:32:09.986813,USDCHF,BUY,0.78674,0.78605,0.78788,0.00057,50.0,macd_crossover,EXECUTED,,,,55793291527.0,,0.000343,0.000432,0.001387,0.000471,0.001209,0.000407,0.786161,0.000736,0.786349,0.000497,0.785766,0.00124,0.785555,0.001508,0.786692,6.1e-05,0.786242,0.786096,0.785901,0.000503,0.001011,-0.001177,0.000186,62.061981,57.851315,56.84296,0.000146,0.000145,1e-06,0.047052,0.120897,0.040691,0.000664,0.000844,0.000572,0.000727,0.000486,0.000617,0.002286,0.717261,0.042809,0.046311,0.428571,1.0,0.555556,0.015873,3.0,0.790419,0.631579,0.734483,-0.000979,0.001678,0.523392,-0.746926,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,55.156998,-3.8e-05,8.9e-05,54.456116,-7.1e-05,0.000955,46.070051,-0.000113,-0.00014,2.694317,3.9e-05,,,,,,,,
104,2026-03-18 12:47:04.153944,GBPUSD,BUY,1.33221,1.33116,1.33378,0.00105,32.84,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 17min ago,,,,,-5.3e-05,-0.001087,-0.001955,-0.002673,-0.002209,-0.002449,1.334689,-0.001857,1.33496,-0.00206,1.335547,-0.002498,1.335312,-0.002323,1.333091,-0.000661,1.334372,1.335002,1.335233,-0.000642,-0.000264,0.001842,-0.000472,25.005891,32.842257,36.432568,-0.00063,-0.00028,-0.00035,-0.26726,-0.220947,-0.244856,0.001224,0.000919,0.00105,0.000788,0.000876,0.000658,0.00349,-0.090154,0.057809,0.049614,0.189189,-1.0,0.702703,0.108108,-4.0,0.035503,0.035503,0.033272,-0.003671,0.000135,0.324427,-0.841315,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,33.10451,-0.000267,-0.001035,38.772163,-0.000118,-0.000869,44.752533,-8e-06,-0.000838,-0.262253,-8.2e-05,,,,,,,,
105,2026-03-18 12:47:04.601471,USDJPY,SELL,159.363,159.4643,159.21105,0.1013,70.23,rsi_reversal,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 17min ago,,,,,-1.9e-05,0.001294,0.001628,0.002157,0.002245,0.003811,159.0988,0.001661,159.02475,0.002127,158.92994,0.002725,158.94995,0.002599,159.065295,0.001872,159.116032,159.017542,158.97248,0.001062,0.000471,-0.000851,0.000619,77.918964,70.226271,65.8974,0.09849,0.058014,0.040476,0.215696,0.22452,0.381083,0.112786,0.000708,0.101303,0.000636,0.091756,0.000576,0.003419,1.122159,0.04908,0.040529,0.085714,-1.0,0.457143,0.457143,-1.0,0.960663,0.969551,0.976687,-0.000119,0.003796,0.270003,-0.895858,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,70.453522,0.033328,0.001313,62.630739,0.018135,0.000333,60.146051,0.013083,0.000811,-0.227251,0.007148,,,,,,,,
106,2026-03-18 12:47:05.652523,USDJPY,SELL,159.363,159.4643,159.21105,0.1013,70.23,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 17min ago,,,,,-1.9e-05,0.001294,0.001628,0.002157,0.002245,0.003811,159.0988,0.001661,159.02475,0.002127,158.92994,0.002725,158.94995,0.002599,159.065295,0.001872,159.116032,159.017542,158.97248,0.001062,0.000471,-0.000851,0.000619,77.918964,70.226271,65.8974,0.09849,0.058014,0.040476,0.215696,0.22452,0.381083,0.112786,0.000708,0.101303,0.000636,0.091756,0.000576,0.003419,1.122159,0.04908,0.040529,0.085714,-1.0,0.457143,0.457143,-1.0,0.960663,0.969551,0.976687,-0.000119,0.003796,0.270003,-0.895858,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,70.453522,0.033328,0.001313,62.630739,0.018135,0.000333,60.146051,0.013083,0.000811,-0.227251,0.007148,,,,,,,,
107,2026-03-18 12:47:06.329610,XAUUSD,BUY,4873.57,4858.74761,4895.80359,14.82239,8.67,bollinger_bounce,NEWS_FILTERED,HIGH impact: Core PPI m/m (USD) 17min ago,,,,,-0.000982,-0.00567,-0.0071,-0.013278,-0.021851,-0.024304,4929.541,-0.011354,4959.2855,-0.017284,4983.4196,-0.022043,4994.2448,-0.024163,5002.34865,-0.025744,4927.691358,4955.376986,4973.637679,-0.010812,-0.007,-0.003784,-0.005587,3.0947,8.670856,13.620155,-27.685628,-16.871608,-10.81402,-1.327759,-2.185074,-2.430445,17.811435,0.003655,14.822393,0.003041,11.972343,0.002457,0.032429,-0.03297,0.134933,0.127089,0.76886,-1.0,0.197432,0.033708,-7.0,0.001841,0.001701,0.001469,-0.025287,4.3e-05,0.260075,-0.881657,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,9.072711,-10.221837,-0.004693,11.435809,-8.703746,-0.001438,12.352885,-7.726659,-0.00442,-0.401855,-0.592183,,,,,,,,
108,2026-03-18 12:47:07.085125,AUDUSD,BUY,0.7064,0.70558,0.70763,0.00082,23.36,bollinger_bounce,EXECUTED,,,,55793830392.0,,-0.000439,-0.001907,-0.003161,-0.004846,-0.005966,-0.006805,0.709035,-0.003716,0.709906,-0.004939,0.7107,-0.00605,0.710533,-0.005817,0.708696,-0.00324,0.708844,0.709794,0.710227,-0.002343,-0.000883,0.002828,-0.001338,15.265884,23.364119,28.575848,-0.00095,-0.000503,-0.000447,-0.484616,-0.596645,-0.680502,0.00099,0.001401,0.000821,0.001163,0.000707,0.001,0.008137,-0.106939,0.07748,0.067897,0.492063,-1.0,0.349206,0.15873,-4.0,0.021277,0.019881,0.016584,-0.006979,0.000142,0.495433,-0.814058,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,24.457225,-0.000386,-0.001469,28.629961,-0.000282,-0.001256,33.12031,-0.000194,-0.001887,-1.093107,-6.1e-05,,,,,,,,
109,2026-03-18 12:47:08.382821,NZDUSD,BUY,0.58291,0.5823,0.58382,0.00061,25.27,bollinger_bounce,EXECUTED,,,,55793830936.0,,-0.000206,-0.001268,-0.002498,-0.003964,-0.004984,-0.004815,0.584725,-0.003104,0.585324,-0.004125,0.58579,-0.004916,0.585745,-0.00484,0.585154,-0.003835,0.584567,0.585217,0.585512,-0.001817,-0.000718,0.001086,-0.001111,16.202901,25.270419,30.5802,-0.00065,-0.000325,-0.000325,-0.396425,-0.498438,-0.48145,0.000717,0.00123,0.000607,0.001041,0.000528,0.000905,0.007115,-0.079745,0.069577,0.0609,0.333333,-1.0,0.5,0.166667,-4.0,0.017595,0.016997,0.013699,-0.005953,0.000103,0.396446,-0.861509,14.0,2.0,1.0,1.0,0.0,-0.5,-0.866025,0.587785,-0.809017,25.882086,-0.00029,-0.001062,29.282544,-0.000218,-0.001232,34.115929,-0.000145,-0.001725,-0.611667,-3.5e-05,,,,,,,,
110,2026-03-18 13:02:05.462002,EURUSD,BUY,1.15043,1.14943,1.15193,0.001,32.93,bollinger_bounce,EXECUTED,,,,55794355822.0,,-0.000252,-0.001042,-0.001848,-0.003663,-0.003059,-0.002073,1.15299,-0.00222,1.153164,-0.002371,1.153494,-0.002656,1.153454,-0.002621,1.151594,-0.001011,1.152571,1.153105,1.153291,-0.000437,-0.000251,0.00165,-0.000463,24.396867,32.926337,36.479629,-0.000534,-0.000159,-0.000375,-0.366342,-0.305903,-0.207318,0.00116,0.001009,0.001,0.000869,0.000829,0.000721,0.004251,-0.057779,0.062691,0.053923,0.563636,-1.0,0.218182,0.218182,-5.0,0.023033,0.023033,0.023033,-0.004424,0.000104,0.448175,-0.785197,15.0,2.0,1.0,1.0,0.0,-0.707107,-0.707107,0.587785,-0.809017,34.090054,-0.000294,-0.00079,38.003771,-0.000168,-0.000807,42.650444,-4.6e-05,-0.000789,-1.163717,-8.1e-05,,,,,,,,
111,2026-03-18 13:02:06.388995,GBPUSD,BUY,1.33107,1.32999,1.33269,0.00108,29.01,bollinger_bounce,EXECUTED,,,,55794356231.0,,-0.000278,-0.000908,-0.001942,-0.003645,-0.003198,-0.003481,1.334185,-0.002335,1.334688,-0.002711,1.335446,-0.003277,1.335282,-0.003154,1.333107,-0.001528,1.333764,1.334658,1.335041,-0.000945,-0.000444,0.001755,-0.00067,20.329428,29.006552,33.128664,-0.000894,-0.000413,-0.000481,-0.364537,-0.319769,-0.348127,0.001249,0.000938,0.001079,0.000811,0.000899,0.000675,0.004544,-0.096602,0.057331,0.050037,0.637931,-1.0,0.344828,0.017241,-5.0,0.001656,0.001656,0.001567,-0.00453,8e-06,0.430428,-0.813638,15.0,2.0,1.0,1.0,0.0,-0.707107,-0.707107,0.587785,-0.809017,30.209733,-0.000399,-0.00063,33.10451,-0.000267,-0.001035,38.772163,-0.000118,-0.000869,-1.203181,-8.2e-05,,,,,,,,
112,2026-03-18 13:02:07.347180,USDJPY,SELL,159.491,159.59552,159.33423,0.10452,74.05,bollinger_bounce,EXECUTED,,,,55794356743.0,,0.000289,0.000784,0.002099,0.003246,0.003189,0.003909,159.1577,0.002094,159.0599,0.00271,158.94072,0.003462,158.95577,0.003367,159.067035,0.002665,159.184394,159.058237,158.995903,0.001365,0.000655,-0.000794,0.000793,82.649616,74.051297,69.169299,0.126157,0.072689,0.053468,0.324579,0.3189,0.390886,0.116613,0.000731,0.104516,0.000655,0.093823,0.000588,0.004401,1.115829,0.047679,0.039709,0.779661,1.0,0.033898,0.186441,5.0,0.996633,0.996845,0.99784,-1.3e-05,0.003963,0.420586,-0.797918,15.0,2.0,1.0,1.0,0.0,-0.707107,-0.707107,0.587785,-0.809017,72.7736,0.045709,0.000496,70.453522,0.033328,0.001313,62.630739,0.018135,0.000333,1.277697,0.007759,,,,,,,,
113,2026-03-18 13:02:08.383209,XAUUSD,BUY,4858.74,4841.9688,4883.8968,16.7712,9.56,bollinger_bounce,EXECUTED,,,,55794357352.0,,-0.004665,-0.004022,-0.008696,-0.014496,-0.023938,-0.026901,4918.419,-0.012134,4952.9665,-0.019024,4980.6696,-0.024481,4992.8631,-0.026863,5001.75555,-0.028593,4918.117066,4948.763273,4969.431049,-0.012498,-0.007991,-0.004216,-0.006193,5.572079,9.560738,13.693524,-30.646206,-19.525185,-11.121021,-1.449634,-2.393781,-2.690134,21.132863,0.004349,16.771202,0.003452,13.067183,0.002689,0.03592,-0.02963,0.159052,0.143767,0.798107,-1.0,0.0,0.201893,-1.0,0.045251,0.040359,0.035268,-0.028188,0.001185,0.454233,-0.734532,15.0,2.0,1.0,1.0,0.0,-0.707107,-0.707107,0.587785,-0.809017,11.762002,-10.307308,0.000646,9.072711,-10.221837,-0.004693,11.435809,-8.703746,-0.001438,-2.201265,-0.813713,,,,,,,,
